Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
32,1.0263157894736843,100,100,100,100,100,100,100,100,39,39,39,39,39,39,39,39,39,39,39,62,54,40,40,41,40,40,39,172,19.00959014892578,38.9859676361084,32.018184661865234,56.999921798706055,15.999555587768555,16.003131866455078,15.03133773803711,14.972448348999023,15.996694564819336,20.00260353088379,21.999835968017578
32,2.235294117647059,100,0,0,100,100,100,0,0,38,40,40,38,38,38,40,40,38,38,136,142,132,95,71,52,53,47,38,189,66.97535514831543,79.99277114868164,76.9948959350586,64.00060653686523,34.000396728515625,25.99954605102539,30.99822998046875,26.00383758544922,22.998571395874023,23.993492126464844,22.03226089477539
96,1.152542372881356,0,0,0,0,0,0,0,0,74,74,74,72,72,72,72,74,68,68,127,180,175,84,102,115,123,120,68,152,45.00317573547363,96.99559211730957,76.00092887878418,62.99901008605957,28.998374938964844,35.00032424926758,39.00003433227539,69.00382041931152,50.0025749206543,13.006210327148438,12.012720108032227
32,1.0285714285714285,100,100,100,100,100,100,100,100,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,43,36,36,12.998819351196289,15.000343322753906,14.000177383422852,10.999679565429688,13.000726699829102,12.000322341918945,12.998580932617188,12.000560760498047,15.001535415649414,11.999845504760742,13.000011444091797
96,1.0714285714285714,0,100,100,100,100,100,100,0,79,75,75,75,75,75,75,79,75,75,132,113,117,83,86,103,113,110,75,361,44.9986457824707,55.00006675720215,50.00042915344238,109.9998950958252,28.99956703186035,30.000925064086914,36.00263595581055,39.997100830078125,37.999629974365234,13.001203536987305,10.996818542480469
128,1.010752688172043,100,0,0,0,0,0,0,0,94,96,96,96,96,96,96,96,94,94,111,139,135,107,106,108,111,104,94,94,51.001787185668945,74.00012016296387,58.995962142944336,31.005144119262695,52.99735069274902,52.99949645996094,41.997671127319336,39.00003433227539,37.000417709350586,17.996788024902344,17.99607276916504
128,1.010204081632653,100,100,100,100,100,100,100,0,99,99,99,99,99,99,99,101,99,99,115,233,230,112,120,124,126,134,99,114,40.9998893737793,151.99923515319824,98.9990234375,35.99858283996582,39.00146484375,42.00124740600586,41.99981689453125,62.99948692321777,67.99983978271484,12.002944946289062,10.99848747253418
32,1.027027027027027,0,100,100,100,100,100,100,100,46,38,38,38,38,38,38,38,38,38,59,49,46,38,38,39,39,51,38,238,18.999576568603516,20.003080368041992,17.997026443481445,72.00002670288086,12.998104095458984,13.001441955566406,13.000249862670898,13.002634048461914,17.99917221069336,12.998580932617188,11.992216110229492
256,1.0128755364806867,0,0,0,0,0,0,0,0,278,282,282,278,276,278,284,292,236,236,1083,1814,1619,1208,1308,1455,1529,885,236,1977,473.0048179626465,1971.0166454315186,997.9822635650635,1156.0039520263672,485.994815826416,548.999547958374,676.0046482086182,630.0163269042969,409.2063903808594,12.00413703918457,12.000560760498047
96,1.0126582278481013,0,0,0,0,0,0,0,0,84,84,84,84,84,86,86,88,80,80,146,160,160,141,131,140,147,158,80,284,62.00242042541504,95.99542617797852,68.00007820129395,88.04082870483398,48.96211624145508,45.00126838684082,48.996686935424805,51.00274085998535,70.96982002258301,10.994434356689453,13.005495071411133
128,1.0441176470588236,0,0,0,0,0,0,0,0,79,73,73,81,73,73,73,81,71,71,122,141,137,102,94,101,106,101,71,333,52.00052261352539,72.9978084564209,58.00366401672363,103.99937629699707,39.000511169433594,33.99968147277832,36.00430488586426,38.00034523010254,36.00001335144043,19.997358322143555,17.000675201416016
96,1.009090909090909,0,0,0,100,100,100,100,0,113,113,113,111,111,111,111,113,111,111,124,183,179,124,139,142,145,128,111,339,43.001413345336914,99.00116920471191,76.00116729736328,106.99772834777832,44.0373420715332,48.9804744720459,49.98302459716797,50.00019073486328,45.99738121032715,11.997699737548828,13.999462127685547
256,1.0033898305084745,0,0,0,0,0,0,0,0,416,366,366,406,386,386,386,520,296,296,3945,3692,2991,2741,4074,3569,3182,2238,296,1005,1524.9991416931152,6969.006061553955,2094.999313354492,471.00114822387695,1160.9952449798584,1676.999568939209,1618.0005073547363,1340.0044441223145,912.9974842071533,15.004396438598633,10.997533798217773
32,1.1842105263157894,0,0,0,0,0,0,0,0,47,47,47,47,47,47,47,63,45,45,232,73,178,132,86,59,60,182,45,332,92.00215339660645,41.99957847595215,88.00196647644043,132.9970359802246,52.0024299621582,34.0123176574707,21.9876766204834,24.00064468383789,72.99613952636719,11.998414993286133,10.999202728271484
128,1.1770833333333333,0,0,0,0,0,0,0,0,161,115,147,131,131,131,129,159,113,113,1937,234,1583,443,351,349,329,1366,113,921,696.192741394043,135.00714302062988,795.9940433502197,359.9743843078613,158.0040454864502,126.00040435791016,133.01873207092285,126.97911262512207,485.015869140625,12.01009750366211,10.994434356689453
32,1.45,0,100,100,100,100,100,100,0,31,29,29,29,29,29,29,31,29,29,91,49,75,72,56,47,48,81,29,165,33.003807067871094,26.000022888183594,30.99989891052246,53.999900817871094,53.00331115722656,42.001962661743164,35.99667549133301,37.00137138366699,48.996686935424805,12.000560760498047,12.999773025512695
256,1.0033112582781456,0,0,0,0,0,0,0,0,369,349,349,363,365,363,365,447,303,303,1487,3893,3132,1278,1261,1277,1308,1091,303,3100,548.9976406097412,6834.028482437134,2196.9738006591797,1656.998634338379,782.9980850219727,871.5152740478516,1072.0081329345703,1229.9997806549072,662.9948616027832,15.000581741333008,15.000104904174805
64,1.0704225352112675,0,100,100,100,100,100,100,0,84,76,76,76,76,76,76,80,76,76,143,113,108,95,97,97,97,97,76,197,113.00182342529297,134.00006294250488,73.99392127990723,165.00020027160645,93.01877021789551,69.98372077941895,48.99740219116211,46.002864837646484,51.99766159057617,18.004179000854492,11.999845504760742
32,1.0344827586206897,0,100,100,100,100,100,100,100,32,30,30,30,30,30,30,30,30,30,32,41,40,30,30,30,30,32,30,152,16.99995994567871,31.001806259155273,25.00605583190918,78.99785041809082,14.003276824951172,11.997222900390625,13.999223709106445,13.001441955566406,15.005111694335938,15.006780624389648,15.993595123291016
256,1.0043859649122806,0,0,0,0,0,0,0,0,325,245,243,313,307,305,303,337,229,229,2063,3393,3251,2027,1741,1728,1679,1444,229,6854,1296.9975471496582,5858.011245727539,3450.9871006011963,2964.9996757507324,890.0003433227539,813.9996528625488,818.9997673034668,722.0010757446289,679.0032386779785,18.005847930908203,13.9923095703125
32,1.0384615384615385,100,100,100,100,100,100,100,100,27,27,27,27,27,27,27,27,27,27,27,34,31,27,27,27,27,28,27,27,16.001462936401367,30.998945236206055,23.999691009521484,9.000301361083984,13.004779815673828,10.99848747253418,10.999202728271484,10.998010635375977,11.000871658325195,11.996746063232422,12.000560760498047
32,1.0333333333333334,100,100,100,100,100,100,100,100,31,31,31,31,31,31,31,31,31,31,33,40,35,31,31,31,31,36,31,174,13.99993896484375,26.001453399658203,16.9985294342041,72.99995422363281,16.000747680664062,15.999794006347656,13.000965118408203,18.015146255493164,19.986867904663086,11.99650764465332,18.00227165222168
256,1.02,0,0,0,0,0,0,0,0,181,181,185,187,181,181,165,189,153,153,516,1398,1157,553,545,595,565,403,153,650,205.9946060180664,1725.005865097046,687.9935264587402,278.99885177612305,391.0040855407715,254.00137901306152,306.002140045166,337.996244430542,173.99835586547852,13.999700546264648,10.99705696105957
64,1.0175438596491229,0,0,0,100,100,100,100,0,68,60,64,58,58,58,58,60,58,58,304,86,272,64,62,62,63,94,58,365,134.002685546875,58.99977684020996,161.00144386291504,169.9979305267334,34.00230407714844,39.02268409729004,38.98286819458008,40.99416732788086,51.000356674194336,11.002063751220703,11.999130249023438
64,1.0103092783505154,0,100,100,100,100,100,100,100,108,98,98,98,98,98,98,98,98,98,390,164,151,116,117,129,139,111,98,247,195.9989070892334,113.00539970397949,75.99258422851562,103.00016403198242,67.99888610839844,57.00421333312988,59.99636650085449,78.0022144317627,52.99806594848633,21.997451782226562,17.99941062927246
96,1.0138888888888888,100,100,100,100,100,100,100,0,73,73,73,73,73,73,73,83,73,73,75,112,103,73,73,75,80,99,73,181,41.953325271606445,107.00392723083496,68.99333000183105,92.00382232666016,43.994903564453125,34.004926681518555,40.99631309509277,33.99991989135742,47.00636863708496,18.000364303588867,21.00396156311035
32,1.0303030303030303,100,100,100,100,100,100,100,100,34,34,34,34,34,34,34,34,34,34,35,42,40,34,34,34,37,34,34,34,13.99850845336914,22.001028060913086,21.999835968017578,21.999597549438477,25.00319480895996,23.99754524230957,19.99640464782715,16.00027084350586,22.999048233032227,15.001296997070312,13.999223709106445
128,1.3780487804878048,0,100,100,0,0,100,100,0,121,113,113,115,115,113,113,125,113,113,786,791,598,655,672,657,645,443,113,1896,383.00323486328125,646.9955444335938,548.9969253540039,897.9930877685547,353.0004024505615,368.00408363342285,375.99730491638184,361.99951171875,296.0026264190674,15.998125076293945,13.002872467041016
32,1.1071428571428572,100,100,100,100,100,100,100,100,31,31,31,31,31,31,31,31,31,31,38,43,38,31,31,31,31,33,31,112,25.998592376708984,116.00279808044434,35.99834442138672,74.00321960449219,20.99609375,24.001121520996094,31.002521514892578,20.99299430847168,30.001401901245117,30.002355575561523,26.003122329711914
256,1.0314465408805031,0,0,0,0,0,0,0,0,212,202,202,206,192,190,190,218,164,164,623,1641,1419,586,549,413,409,457,164,2492,465.99698066711426,3040.0006771087646,1838.0002975463867,1551.9983768463135,500.0002384185791,378.0021667480469,287.9955768585205,488.0044460296631,363.0023002624512,25.998353958129883,26.016950607299805
128,1.0095238095238095,0,0,0,0,0,0,0,0,112,118,118,114,114,114,116,118,106,106,186,540,516,175,201,225,278,209,106,150,229.00080680847168,1097.00345993042,639.9979591369629,92.99683570861816,120.00370025634766,147.9964256286621,194.00262832641602,183.00318717956543,136.9953155517578,74.00083541870117,53.99656295776367
256,1.065326633165829,0,0,0,0,0,0,0,0,272,300,304,254,252,256,256,296,212,212,949,1945,1875,1027,901,964,1067,634,212,3678,700.0010013580322,4338.8636112213135,2606.999397277832,1973.9716053009033,939.0029907226562,551.9952774047852,618.0009841918945,661.0016822814941,352.9961109161377,17.006874084472656,20.994901657104492
32,1.3846153846153846,100,100,100,100,100,100,100,100,54,54,54,54,54,54,54,54,54,54,104,161,100,81,71,81,86,69,54,401,46.99826240539551,196.00439071655273,114.99881744384766,274.00708198547363,128.9966106414795,80.99961280822754,63.996315002441406,62.00075149536133,49.00002479553223,14.000177383422852,11.998891830444336
32,1.027027027027027,100,100,100,100,100,100,100,100,38,38,38,38,38,38,38,38,38,38,40,45,43,38,38,38,39,41,38,38,32.99689292907715,58.00056457519531,47.998905181884766,17.01974868774414,37.9793643951416,26.001453399658203,29.00242805480957,27.995824813842773,38.002967834472656,20.986557006835938,19.00029182434082
128,1.023076923076923,0,100,100,0,0,0,0,0,173,133,133,191,167,163,135,191,133,133,623,316,295,758,628,644,342,759,133,1482,330.99842071533203,344.00415420532227,226.00412368774414,796.9930171966553,418.9891815185547,282.029390335083,327.9733657836914,164.0150547027588,402.9867649078369,20.98846435546875,16.996383666992188
64,1.0491803278688525,0,0,0,0,0,0,0,0,78,78,78,78,78,78,78,78,64,64,180,138,129,102,110,122,130,114,64,392,112.00332641601562,118.99709701538086,96.00305557250977,213.00220489501953,52.99806594848633,70.9991455078125,68.02129745483398,68.01271438598633,67.96908378601074,20.998716354370117,21.000146865844727
128,1.0234375,0,100,100,0,0,0,0,0,143,131,131,135,137,137,137,167,131,131,198,390,306,183,191,203,207,274,131,2738,129.00161743164062,528.0055999755859,244.99821662902832,1224.0023612976074,97.02062606811523,93.97697448730469,82.00478553771973,80.9931755065918,141.0067081451416,14.995336532592773,16.998767852783203
64,1.641025641025641,0,100,0,100,100,100,100,0,108,64,114,64,64,64,64,100,64,64,476,252,445,88,83,83,83,415,64,490,190.99855422973633,233.0012321472168,281.01634979248047,215.00706672668457,43.993234634399414,48.00009727478027,66.00236892700195,44.00920867919922,203.98616790771484,13.997793197631836,15.000343322753906
256,1.0045454545454546,0,0,0,0,0,0,0,0,239,253,253,241,245,245,245,253,221,221,473,2365,1993,473,498,549,527,365,221,243,267.9917812347412,4473.008632659912,1747.9870319366455,109.99917984008789,237.99872398376465,252.99954414367676,271.9998359680176,277.0042419433594,162.99748420715332,73.00043106079102,23.99587631225586
32,1.032258064516129,100,100,100,100,100,100,100,100,32,32,32,32,32,32,32,32,32,32,32,48,41,33,35,35,39,51,32,103,13.996362686157227,30.001163482666016,18.999099731445312,43.997764587402344,13.000011444091797,14.004945755004883,14.999866485595703,15.999078750610352,20.999908447265625,10.998010635375977,12.002229690551758
64,1.0140845070422535,100,0,0,100,100,100,100,0,72,74,74,72,72,72,72,74,72,72,235,104,157,84,78,75,78,117,72,72,118.99662017822266,106.00399971008301,117.00034141540527,33.00356864929199,43.99609565734863,37.999629974365234,36.00263595581055,35.9952449798584,61.008453369140625,15.001773834228516,12.000083923339844
64,1.0153846153846153,0,0,0,0,0,0,0,0,78,68,68,68,68,68,68,78,66,66,120,100,92,83,77,77,80,106,66,449,77.00133323669434,76.00212097167969,57.00039863586426,222.99599647521973,41.0003662109375,34.00254249572754,36.99636459350586,39.0012264251709,45.99928855895996,13.000249862670898,12.00103759765625
128,1.0077519379844961,100,100,100,100,100,100,100,100,130,130,130,130,130,130,130,130,130,130,137,439,258,136,143,153,170,133,130,164,50.99630355834961,334.0005874633789,141.9980525970459,96.01259231567383,76.01165771484375,89.97249603271484,95.00718116760254,104.99453544616699,74.00226593017578,11.011362075805664,11.983633041381836
64,1.0172413793103448,0,100,100,100,100,100,100,0,63,59,59,59,59,59,59,61,59,59,74,89,74,64,64,64,67,66,59,696,50.0035285949707,76.9948959350586,53.002357482910156,372.9977607727051,31.005859375,31.001567840576172,49.99852180480957,48.00105094909668,31.001567840576172,14.993429183959961,17.02094078063965
96,1.0142857142857142,0,0,0,0,0,0,0,0,83,77,77,75,75,75,75,91,71,71,188,167,150,93,97,106,121,164,71,71,95.00670433044434,123.99673461914062,82.99684524536133,23.995399475097656,42.001962661743164,38.00487518310547,53.99513244628906,50.99773406982422,65.00053405761719,19.991397857666016,11.996269226074219
64,1.2156862745098038,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,68,62,62,265,121,121,131,93,83,84,229,62,363,130.9986114501953,88.00315856933594,93.99819374084473,147.0034122467041,52.996158599853516,37.99843788146973,30.00164031982422,31.000137329101562,82.99827575683594,13.997077941894531,12.999773025512695
256,1.0044052863436124,0,0,0,0,0,0,0,0,252,246,282,250,240,248,252,296,228,228,482,2699,3101,454,488,528,538,498,228,3933,206.99763298034668,4868.002414703369,2902.000904083252,1959.9802494049072,239.0003204345703,260.00452041625977,280.99966049194336,272.0019817352295,258.00561904907227,15.999078750610352,16.000747680664062
64,1.0222222222222221,0,0,0,0,0,0,0,0,78,50,58,50,50,50,50,50,46,46,452,65,202,124,62,56,56,66,46,94,228.00898551940918,55.99403381347656,145.00093460083008,44.00348663330078,64.03350830078125,40.96174240112305,37.00137138366699,33.00023078918457,37.00423240661621,13.995885848999023,13.000249862670898
64,1.0138888888888888,0,100,100,100,100,100,100,100,91,73,73,73,73,73,73,73,73,73,316,122,110,84,90,93,95,89,73,1086,158.9984893798828,83.00018310546875,65.00029563903809,491.55402183532715,35.00032424926758,36.99827194213867,39.0017032623291,39.99972343444824,36.00001335144043,13.997793197631836,12.999296188354492
64,1.0172413793103448,100,100,100,100,100,100,100,100,59,59,59,59,59,59,59,59,59,59,66,74,71,61,61,65,66,72,59,678,30.996322631835938,47.00040817260742,38.99836540222168,325.99949836730957,25.999069213867188,25.001049041748047,26.99899673461914,31.738758087158203,33.01382064819336,11.97957992553711,11.997222900390625
64,1.38,0,0,0,0,0,0,0,0,81,81,79,77,71,71,71,79,69,69,203,248,244,221,233,237,236,165,69,400,84.00464057922363,183.99786949157715,122.99704551696777,182.97719955444336,96.05288505554199,113.9533519744873,110.99624633789062,97.00131416320801,70.9998607635498,12.000322341918945,11.009454727172852
96,1.0098039215686274,0,100,100,100,100,100,100,0,113,103,103,103,103,103,103,107,103,103,314,267,280,237,160,163,176,230,103,1492,123.0013370513916,170.99714279174805,123.00252914428711,500.99897384643555,101.02295875549316,71.99668884277344,59.00835990905762,60.98651885986328,84.99670028686523,11.009454727172852,10.993003845214844
32,1.0227272727272727,0,100,0,100,100,100,100,100,57,45,71,45,45,45,45,45,45,45,304,50,317,55,47,46,46,269,45,292,112.99824714660645,22.001266479492188,161.99874877929688,105.99803924560547,19.001483917236328,17.00139045715332,16.998291015625,21.00348472595215,119.99702453613281,15.997886657714844,13.00048828125
256,1.0113636363636365,0,0,0,0,0,0,0,0,307,391,381,297,293,291,297,331,267,267,970,3207,2271,913,851,867,896,865,267,2022,368.99685859680176,6968.633413314819,2322.998285293579,982.0046424865723,456.99620246887207,441.00356101989746,435.00709533691406,450.9904384613037,441.9996738433838,10.995864868164062,9.99903678894043
256,1.0045045045045045,0,0,0,0,0,0,0,0,233,261,261,229,227,225,227,251,223,223,1192,3551,2339,891,753,763,805,721,223,1350,497.00236320495605,8006.509304046631,2415.996789932251,743.0117130279541,440.98830223083496,349.99990463256836,344.00224685668945,379.00257110595703,344.99502182006836,15.000343322753906,12.99905776977539
256,1.1329479768786128,0,0,0,0,0,0,0,0,230,262,262,206,206,210,210,258,196,196,811,2096,1265,564,535,514,615,495,196,954,334.99670028686523,3436.199188232422,940.9966468811035,579.3066024780273,284.99412536621094,254.00519371032715,229.9954891204834,286.00001335144043,222.0160961151123,13.998746871948242,14.997005462646484
128,1.0048543689320388,0,0,0,100,0,0,0,0,213,209,211,207,209,211,209,217,207,207,985,733,1130,771,688,507,455,852,207,585,373.0020523071289,726.9980907440186,569.9999332427979,279.9992561340332,355.00526428222656,369.0028190612793,260.99276542663574,217.00477600097656,392.0271396636963,10.992288589477539,10.993242263793945
96,1.3972602739726028,0,0,100,0,0,0,0,0,104,104,102,104,104,104,104,108,102,102,655,157,157,389,271,203,201,256,102,1605,295.02034187316895,104.97689247131348,89.0054702758789,617.0001029968262,154.0069580078125,105.99303245544434,85.01434326171875,76.98845863342285,95.00765800476074,16.99972152709961,16.997814178466797
128,1.0078740157480315,0,0,0,0,0,0,0,0,154,148,148,150,148,148,150,196,128,128,1198,605,526,790,355,388,369,850,128,1760,456.99167251586914,485.00537872314453,340.99745750427246,783.9937210083008,360.00633239746094,160.9940528869629,160.0027084350586,161.99946403503418,434.9997043609619,13.983964920043945,17.002105712890625
32,1.0434782608695652,100,100,100,100,100,100,100,100,24,24,24,24,24,24,24,24,24,24,25,28,26,24,25,25,25,26,24,24,14.996528625488281,26.000499725341797,17.000198364257812,10.99538803100586,15.004158020019531,10.996341705322266,10.002613067626953,11.003732681274414,10.997772216796875,21.00348472595215,24.99699592590332
128,1.0056179775280898,0,100,100,0,0,0,100,0,193,179,179,183,185,185,179,205,179,179,770,573,434,621,587,550,449,633,179,5635,355.013370513916,506.9890022277832,312.9992485046387,2601.0026931762695,468.0023193359375,422.9931831359863,274.0004062652588,207.0002555847168,273.9996910095215,13.998270034790039,15.00701904296875
96,1.04,0,0,0,0,0,0,0,0,80,80,80,80,80,80,80,84,78,78,88,97,97,87,86,86,91,98,78,375,42.00124740600586,56.99896812438965,49.00026321411133,148.00214767456055,52.999019622802734,67.99912452697754,51.004648208618164,51.99575424194336,52.997589111328125,17.995357513427734,13.001441955566406
96,1.0128205128205128,0,100,100,100,100,100,100,0,83,79,79,79,79,79,79,93,79,79,114,134,112,86,82,84,87,120,79,415,44.020652770996094,91.97807312011719,109.00688171386719,145.0037956237793,39.99495506286621,35.005807876586914,32.99427032470703,40.000200271606445,47.003984451293945,13.019561767578125,13.980388641357422
64,1.3220338983050848,0,0,0,0,0,0,0,0,80,86,86,80,80,80,80,82,78,78,240,251,179,208,205,195,193,175,78,523,100.99959373474121,142.99964904785156,86.00187301635742,205.99961280822754,86.99989318847656,80.00016212463379,72.00264930725098,68.00007820129395,63.997507095336914,13.991832733154297,13.000011444091797
64,1.0097087378640777,0,100,100,100,100,100,100,0,112,104,104,104,104,104,104,134,104,104,206,158,144,118,112,111,113,170,104,1630,72.9973316192627,90.02017974853516,69.98419761657715,566.9987201690674,44.99506950378418,45.003652572631836,41.0003662109375,41.99957847595215,64.00012969970703,14.981269836425781,14.99795913696289
96,1.0123456790123457,100,100,100,100,100,100,100,0,82,82,82,82,82,82,82,84,82,82,155,114,110,85,87,94,96,222,82,82,55.9999942779541,63.0030632019043,49.99709129333496,36.00287437438965,34.00015830993652,33.02264213562012,34.97457504272461,35.00247001647949,80.00040054321289,12.999296188354492,10.995864868164062
32,1.5,100,0,0,100,100,100,100,100,33,35,35,33,33,33,33,33,33,33,98,49,99,40,40,40,40,41,33,113,37.0020866394043,28.99646759033203,39.99805450439453,39.99495506286621,15.004873275756836,17.00282096862793,15.99431037902832,14.002799987792969,14.997243881225586,13.002395629882812,12.997865676879883
64,1.0166666666666666,0,100,100,100,100,100,100,100,63,61,61,61,61,61,61,61,61,61,91,79,73,65,68,67,68,69,61,403,37.99796104431152,38.99955749511719,34.99889373779297,166.0001277923584,29.013633728027344,34.9881649017334,36.99612617492676,30.01689910888672,33.985137939453125,13.999462127685547,13.002634048461914
256,1.004201680672269,0,0,0,0,0,0,0,0,253,305,315,251,243,243,243,257,239,239,359,4817,2609,415,408,408,414,320,239,6149,199.00059700012207,16861.505270004272,3280.9998989105225,2834.9971771240234,202.00109481811523,186.9986057281494,207.02576637268066,196.9771385192871,178.0080795288086,17.000675201416016,15.012502670288086
32,1.0333333333333334,100,100,100,100,100,100,100,100,31,31,31,31,31,31,31,31,31,31,31,39,37,31,31,31,31,39,31,31,12.99905776977539,23.001432418823242,18.998146057128906,12.997150421142578,13.999223709106445,12.000799179077148,12.99905776977539,15.001296997070312,18.00060272216797,13.998985290527344,12.003183364868164
64,1.6140350877192982,0,100,100,0,100,100,100,0,94,92,92,94,92,92,92,96,92,92,345,352,351,321,309,303,296,342,92,894,188.0033016204834,217.99516677856445,181.00309371948242,413.9702320098877,142.0001983642578,147.0050811767578,137.99262046813965,125.00143051147461,144.00076866149902,12.015819549560547,10.980606079101562
32,1.024390243902439,100,100,100,100,100,100,100,100,42,42,42,42,42,42,42,42,42,42,43,57,52,42,42,42,42,49,42,126,19.997119903564453,34.99937057495117,27.998685836791992,53.00474166870117,16.99995994567871,17.999649047851562,17.99917221069336,17.997264862060547,20.999670028686523,14.9993896484375,12.004375457763672
256,1.0355329949238579,0,0,0,0,0,0,0,0,232,236,236,240,218,218,218,256,204,204,498,1661,1385,619,545,620,681,416,204,2971,195.04046440124512,1854.961633682251,892.9963111877441,1138.9856338500977,270.9989547729492,248.99601936340332,274.0168571472168,292.0060157775879,190.9794807434082,12.001276016235352,11.002063751220703
256,1.0032362459546926,0,0,0,0,0,0,0,0,376,370,370,384,408,410,416,446,310,310,1175,3278,2999,1202,1688,1643,1686,1139,310,2558,543.9968109130859,7606.0028076171875,3164.004325866699,1288.8028621673584,666.6984558105469,1059.2772960662842,866.7984008789062,858.6773872375488,676.224946975708,12.99285888671875,17.00448989868164
96,1.4605263157894737,0,0,0,0,0,0,0,0,127,131,133,129,135,135,121,141,111,111,1345,2066,1763,1549,1764,1682,1522,582,111,2873,528.2070636749268,1773.6384868621826,934.7789287567139,1088.696002960205,637.1626853942871,729.3336391448975,697.711706161499,665.2326583862305,275.5694389343262,23.970365524291992,16.998291015625
32,1.0294117647058822,0,100,100,100,100,100,100,0,47,35,35,35,35,35,35,37,35,35,151,48,123,38,35,35,35,43,35,35,64.99433517456055,27.545452117919922,79.00762557983398,12.004852294921875,15.004158020019531,14.506101608276367,15.000104904174805,14.002323150634766,17.99750328063965,14.01066780090332,13.548851013183594
64,1.02,0,100,100,100,100,100,100,100,53,51,51,51,51,51,51,51,51,51,62,74,66,55,55,55,55,61,51,57,38.99574279785156,45.00412940979004,41.513919830322266,24.00517463684082,30.518770217895508,34.00087356567383,24.99842643737793,32.51361846923828,24.997711181640625,14.005422592163086,11.00015640258789
128,1.0112359550561798,0,100,100,100,100,100,100,0,104,90,90,90,90,90,90,110,90,90,215,176,173,101,111,115,129,186,90,444,85.54220199584961,108.47258567810059,96.62318229675293,161.55338287353516,37.50967979431152,44.00229454040527,63.477277755737305,57.26170539855957,79.52022552490234,12.002229690551758,12.032508850097656
128,1.0075187969924813,0,0,0,0,0,0,0,0,166,144,144,160,156,140,142,174,134,134,615,460,437,493,475,253,273,462,134,1075,239.56942558288574,335.80541610717773,219.9840545654297,453.6285400390625,206.0260772705078,204.06222343444824,138.50688934326172,135.55240631103516,206.57968521118164,11.553049087524414,10.993480682373047
64,1.025,100,0,0,100,100,100,100,100,41,43,43,41,41,41,41,41,41,41,47,61,55,41,41,41,41,44,41,49,20.997285842895508,28.52797508239746,28.02276611328125,16.998767852783203,24.00493621826172,24.50418472290039,20.022153854370117,17.009735107421875,25.97332000732422,16.99972152709961,16.004323959350586
64,1.302325581395349,0,100,100,100,100,100,100,100,58,56,56,56,56,56,56,56,56,56,196,63,199,142,68,64,63,179,56,172,95.54529190063477,35.00223159790039,88.5307788848877,78.53174209594727,61.02752685546875,28.514385223388672,26.993274688720703,27.00495719909668,82.52310752868652,16.986370086669922,15.998125076293945
96,1.04,0,100,100,100,100,100,100,0,94,78,78,78,78,78,78,80,78,78,207,98,95,83,83,82,83,94,78,752,90.52205085754395,65.0031566619873,53.53236198425293,285.56060791015625,45.99905014038086,44.531822204589844,40.985107421875,32.5322151184082,47.997236251831055,19.558191299438477,23.000478744506836
64,1.0133333333333334,0,100,0,100,100,100,100,0,104,76,104,76,76,76,76,80,76,76,368,122,248,97,91,91,92,97,76,132,148.5154628753662,68.52269172668457,147.52721786499023,54.37898635864258,40.00091552734375,35.007476806640625,35.52699089050293,35.00008583068848,39.53194618225098,18.50748062133789,14.998197555541992
128,1.1341463414634145,0,0,0,0,0,0,0,0,103,95,95,95,95,95,95,97,93,93,146,218,205,113,124,136,149,118,93,766,80.54137229919434,155.07745742797852,110.53776741027832,455.1734924316406,58.52365493774414,68.00198554992676,92.53501892089844,80.59000968933105,59.493303298950195,15.00082015991211,12.997865676879883
96,1.0151515151515151,100,0,0,100,0,0,0,100,67,75,75,67,73,71,71,67,67,67,75,206,184,76,97,96,95,69,67,67,36.55123710632324,146.53491973876953,129.26864624023438,25.501251220703125,34.999847412109375,44.03257369995117,52.52552032470703,38.99431228637695,28.50937843322754,13.001680374145508,16.071081161499023
64,1.02,0,100,100,100,100,100,100,0,63,51,51,51,51,51,51,53,51,51,108,88,74,52,53,56,58,56,51,75,43.5338020324707,61.995744705200195,40.51709175109863,25.99930763244629,21.009445190429688,22.524356842041016,22.99642562866211,24.00040626525879,23.009300231933594,15.987634658813477,15.002965927124023
