From,Name,Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
bgmaps,AR0506SR.png,68x70,1.0434782608695652,100,100,100,100,100,100,100,100,24,24,24,24,24,24,24,24,24,24,24,35,35,24,24,24,26,32,24,24,7.999897003173828,10.515451431274414,15.000581741333008,4.001855850219727,7.998466491699219,6.005287170410156,4.99415397644043,6.0062408447265625,6.995201110839844,111.52815818786621,84.51652526855469
bgmaps,AR0507SR.png,52x54,1.7241379310344827,0,100,0,0,100,100,100,0,52,50,54,52,50,50,50,54,50,50,73,106,110,82,83,86,88,76,50,137,15.001535415649414,33.00595283508301,36.51833534240723,20.51711082458496,19.008159637451172,17.992019653320312,15.004634857177734,27.026653289794922,18.51654052734375,58.52389335632324,89.52999114990234
bgmaps,AR0508SR.png,52x54,1.5625,100,0,0,100,100,100,100,0,25,27,27,25,25,25,25,29,25,25,36,134,73,40,48,49,50,39,25,133,10.000228881835938,42.000770568847656,28.015851974487305,23.99897575378418,10.01429557800293,9.999513626098633,15.52128791809082,10.997533798217773,10.033845901489258,48.00772666931152,46.52094841003418
bgmaps,AR0509SR.png,72x75,1.0454545454545454,100,100,100,100,100,100,100,100,23,23,23,23,23,23,23,23,23,23,23,26,26,23,23,23,23,23,23,86,3.9987564086914062,9.003400802612305,10.015726089477539,15.005350112915039,2.991199493408203,3.000020980834961,2.004861831665039,4.001617431640625,3.999471664428711,83.5270881652832,88.54150772094727
bgmaps,AR0510SR.png,128x118,1.106060606060606,0,100,100,100,100,100,100,0,75,73,73,73,73,73,73,75,73,73,81,146,143,87,94,105,110,115,73,546,12.006521224975586,35.51959991455078,34.998178482055664,43.52593421936035,8.999109268188477,10.000944137573242,11.000394821166992,11.999130249023438,11.999845504760742,164.52717781066895,112.54048347473145
bgmaps,AR0511SR.png,108x112,1.3493975903614457,0,100,100,100,100,100,100,0,122,112,112,112,112,112,112,122,112,112,531,268,168,120,123,135,155,161,112,1914,73.51136207580566,64.0103816986084,37.50300407409668,167.80996322631836,14.971494674682617,16.01576805114746,17.580270767211914,18.999099731445312,18.997907638549805,97.52631187438965,73.55666160583496
bgmaps,AR0512SR.png,56x54,1.0555555555555556,100,100,100,100,100,100,100,0,19,19,19,19,19,19,19,21,19,19,19,22,22,19,19,19,19,22,19,19,3.9985179901123047,4.999876022338867,6.997108459472656,2.009868621826172,5.00941276550293,2.986907958984375,1.9986629486083984,3.0012130737304688,1.9993782043457031,38.024187088012695,30.518531799316406
bgmaps,AR0513SR.png,80x80,1.0120481927710843,0,100,100,100,100,100,100,0,88,84,84,84,84,84,84,86,84,84,91,149,131,85,90,97,106,101,84,236,9.998559951782227,38.99812698364258,37.01162338256836,19.00506019592285,8.999347686767578,9.999513626098633,10.509014129638672,11.00015640258789,11.004447937011719,47.99818992614746,37.51969337463379
bgmaps,AR0514SR.png,64x64,1.0285714285714285,100,100,100,100,100,100,100,100,36,36,36,36,36,36,36,36,36,36,36,84,75,37,44,58,62,47,36,72,6.999731063842773,10.998010635375977,16.999244689941406,5.99980354309082,4.000663757324219,5.005359649658203,6.998777389526367,6.999015808105469,8.002519607543945,35.932302474975586,24.59549903869629
bgmaps,AR0515SR.png,64x64,1.1864406779661016,100,0,0,100,100,0,0,100,70,80,78,70,70,72,72,70,70,70,77,366,236,80,109,127,146,76,70,374,10.995626449584961,73.52113723754883,46.00882530212402,30.98750114440918,10.991334915161133,13.999700546264648,17.016172409057617,16.24155044555664,9.997367858886719,26.52430534362793,29.99591827392578
bgmaps,AR0516SR.png,244x187,1.2131147540983607,0,0,0,0,0,0,0,0,84,78,78,76,78,78,78,84,74,74,115,203,188,118,136,147,157,124,74,477,21.5151309967041,41.99361801147461,45.51577568054199,54.58974838256836,12.99905776977539,15.000104904174805,15.999317169189453,17.007112503051758,13.517379760742188,434.11898612976074,432.22689628601074
bgmaps,AR0526SR.png,72x80,1.4193548387096775,0,100,100,100,100,100,100,0,46,44,44,44,44,44,44,46,44,44,107,79,54,45,48,56,57,49,44,113,14.996767044067383,12.998819351196289,8.999824523925781,13.99850845336914,9.000778198242188,7.999897003173828,5.997419357299805,6.000280380249023,8.999824523925781,33.01668167114258,33.50830078125
bgmaps,AR0527SR.png,52x54,1.037037037037037,100,0,0,100,100,100,100,100,28,30,30,28,28,28,28,28,28,28,28,50,48,28,31,33,36,36,28,28,5.002021789550781,7.997035980224609,12.001276016235352,4.996299743652344,4.001140594482422,6.0024261474609375,4.996299743652344,5.003213882446289,8.020162582397461,31.55040740966797,31.000375747680664
bgmaps,AR0528SR.png,52x54,1.0714285714285714,100,100,100,100,100,100,100,100,15,15,15,15,15,15,15,15,15,15,15,22,22,15,15,15,15,19,15,15,1.9965171813964844,3.999471664428711,2.9990673065185547,1.0001659393310547,1.9998550415039062,0.9999275207519531,2.0029544830322266,1.9974708557128906,1.9998550415039062,21.00205421447754,27.508020401000977
bgmaps,AR0529SR.png,60x64,1.0212765957446808,0,0,0,100,0,0,0,0,52,52,52,48,50,50,50,54,48,48,55,89,89,57,63,68,69,63,48,278,6.996631622314453,21.999359130859375,21.000385284423828,34.515380859375,8.00323486328125,7.9975128173828125,7.000207901000977,8.999824523925781,7.000446319580078,24.005651473999023,23.51689338684082
bgmaps,AR0530SR.png,60x64,1.05,100,100,100,100,100,100,100,100,21,21,21,21,21,21,21,21,21,21,21,23,23,21,21,21,21,23,21,80,3.9756298065185547,3.9949417114257812,3.997802734375,8.524179458618164,3.9975643157958984,5.002021789550781,4.994630813598633,3.999948501586914,5.006074905395508,30.009031295776367,33.53118896484375
bgmaps,AR0531SR.png,52x54,1.0476190476190477,100,100,100,100,100,100,100,100,22,22,22,22,22,22,22,22,22,22,22,32,32,22,22,23,24,26,22,24,4.998683929443359,3.995656967163086,4.507780075073242,1.9993782043457031,1.9998550415039062,2.000093460083008,3.0002593994140625,3.0045509338378906,3.996133804321289,25.006771087646484,27.004003524780273
bgmaps,AR0600SR.png,192x214,1.2214285714285715,0,0,0,0,0,0,0,0,175,175,177,177,175,175,175,175,171,171,206,350,351,208,245,264,280,241,171,527,21.99387550354004,82.0932388305664,108.51025581359863,69.52333450317383,22.003889083862305,26.521682739257812,27.001380920410156,29.998779296875,32.526493072509766,357.23185539245605,352.6170253753662
bgmaps,AR0601SR.png,160x160,1.25,100,0,0,100,0,0,0,100,55,57,57,55,57,57,57,55,55,55,62,83,78,64,62,63,63,61,55,231,7.023096084594727,12.997865676879883,18.97144317626953,21.00348472595215,10.992765426635742,12.003421783447266,12.506246566772461,8.007049560546875,7.000923156738281,150.53796768188477,143.1407928466797
bgmaps,AR0602SR.png,300x300,1.6054421768707483,0,100,0,0,0,100,100,0,248,236,246,244,238,236,236,260,236,234,2103,1264,1753,1803,1754,1573,1491,1690,236,2841,439.9569034576416,590.2159214019775,629.80055809021,237.07079887390137,194.06533241271973,186.6602897644043,172.54018783569336,183.13241004943848,198.32801818847656,1091.2723541259766,2771.282911300659
bgmaps,AR0603SR.png,236x267,2.144,0,0,0,0,0,0,0,0,316,272,302,276,272,270,270,302,268,268,2064,1482,2243,1905,1955,1917,1889,2049,268,1506,259.030818939209,326.2021541595459,546.3442802429199,113.5106086730957,193.7716007232666,206.0248851776123,200.08325576782227,184.0956211090088,205.28078079223633,884.3615055084229,955.275297164917
bgmaps,AR0604SR.png,92x102,1.1478260869565218,0,100,0,0,100,100,100,0,140,132,134,134,132,132,132,148,132,132,432,287,256,303,251,233,239,340,132,1823,71.51293754577637,71.0146427154541,60.523271560668945,199.0339756011963,36.00287437438965,28.12814712524414,24.4901180267334,28.007984161376953,38.10906410217285,109.52115058898926,91.52412414550781
bgmaps,AR0605SR.png,80x86,1.010989010989011,100,100,100,100,100,100,100,100,92,92,92,92,92,92,92,92,92,92,92,127,124,93,94,95,97,93,92,173,10.993480682373047,25.000333786010742,27.004718780517578,13.979911804199219,10.991573333740234,10.009288787841797,11.001110076904297,10.58650016784668,12.000322341918945,58.8231086730957,43.535709381103516
bgmaps,AR0606SR.png,56x59,1.0588235294117647,100,100,100,100,100,100,100,100,18,18,18,18,18,18,18,18,18,18,18,21,21,18,18,18,18,18,18,18,2.995014190673828,1.9998550415039062,3.0007362365722656,2.000093460083008,3.0014514923095703,4.002571105957031,2.999544143676758,3.002643585205078,3.000974655151367,45.076608657836914,23.996353149414062
bgmaps,AR0607SR.png,60x54,1.0714285714285714,100,100,100,100,100,100,100,100,15,15,15,15,15,15,15,15,15,15,15,17,17,15,15,15,15,15,15,15,2.9993057250976562,3.999471664428711,5.001544952392578,0.9999275207519531,3.0035972595214844,1.9984245300292969,2.0093917846679688,1.9974708557128906,3.002166748046875,44.00181770324707,19.54483985900879
bgmaps,AR0700SR.png,300x300,1.44,0,0,0,0,0,0,0,0,392,428,426,388,414,412,394,436,324,320,1537,5131,3082,1557,1716,1727,1647,1383,324,5538,211.74860000610352,2656.6812992095947,1193.3014392852783,748.7068176269531,156.03995323181152,171.05412483215332,171.5548038482666,176.81503295898438,144.02031898498535,1156.733512878418,1680.469274520874
bgmaps,AR0701SR.png,204x235,1.2039473684210527,0,0,0,0,0,0,0,0,247,207,211,211,203,201,205,255,183,183,1189,979,761,888,785,724,743,1008,183,1904,148.03361892700195,311.59067153930664,202.0258903503418,154.59418296813965,119.91500854492188,84.52343940734863,74.54538345336914,75.5608081817627,109.52162742614746,660.6440544128418,436.1445903778076
bgmaps,AR0702SR.png,80x86,1.0114942528735633,0,100,100,100,100,100,100,100,90,88,88,88,88,88,88,88,88,88,121,109,103,90,90,91,93,102,88,437,16.993045806884766,25.002479553222656,30.004262924194336,33.51545333862305,9.000778198242188,9.020566940307617,9.978532791137695,10.002613067626953,10.998010635375977,112.51330375671387,56.52761459350586
bgmaps,AR0703SR.png,50x50,1.05,100,100,100,100,100,100,100,100,21,21,21,21,21,21,21,21,21,21,21,38,38,21,21,21,21,21,21,78,1.9981861114501953,6.000280380249023,6.000518798828125,8.998394012451172,3.0088424682617188,1.9996166229248047,3.000020980834961,1.9998550415039062,3.000020980834961,27.0841121673584,25.995254516601562
bgmaps,AR0704SR.png,80x80,1.1304347826086956,100,0,0,100,100,100,100,100,26,28,28,26,26,26,26,26,26,26,28,65,64,26,32,33,34,27,26,66,2.9938220977783203,8.00633430480957,10.510921478271484,6.005764007568359,3.0007362365722656,2.9990673065185547,3.999471664428711,3.001689910888672,2.9997825622558594,41.999101638793945,36.01431846618652
bgmaps,AR0705SR.png,100x86,1.2301587301587302,0,0,0,0,0,0,0,0,177,157,157,165,161,159,159,179,155,155,388,377,320,226,235,255,262,358,155,1278,67.52324104309082,113.38281631469727,69.51189041137695,129.49848175048828,26.009082794189453,25.516510009765625,28.0001163482666,31.998395919799805,38.35415840148926,70.00327110290527,56.52952194213867
bgmaps,AR0706SR.png,60x64,1.04,100,100,100,100,100,100,100,100,26,26,26,26,26,26,26,26,26,26,26,30,30,26,26,26,27,28,26,29,3.5054683685302734,3.997802734375,4.00090217590332,3.0002593994140625,3.000020980834961,5.00178337097168,4.038095474243164,2.9959678649902344,4.000186920166016,36.99898719787598,36.0107421875
bgmaps,AR0707SR.png,56x59,1.0625,100,100,100,100,100,100,100,100,17,17,17,17,17,17,17,17,17,17,17,24,23,17,17,17,18,19,17,48,1.9984245300292969,4.0035247802734375,3.995180130004883,5.9986114501953125,2.0058155059814453,1.9919872283935547,2.0003318786621094,1.9996166229248047,2.0003318786621094,28.012752532958984,32.993316650390625
bgmaps,AR0708SR.png,52x54,1.0714285714285714,100,100,100,100,100,100,100,100,15,15,15,15,15,15,15,15,15,15,15,27,27,15,15,15,17,21,15,15,2.507925033569336,3.0057430267333984,3.9997100830078125,0.9996891021728516,2.998828887939453,2.000093460083008,1.9993782043457031,2.0029544830322266,2.997159957885742,28.99956703186035,30.008792877197266
bgmaps,AR0709SR.png,80x80,1.170731707317073,100,100,0,100,0,0,0,0,48,48,58,48,56,56,56,54,48,48,60,139,86,63,81,89,95,58,48,322,11.998414993286133,34.000396728515625,18.00680160522461,25.989532470703125,8.002758026123047,8.004903793334961,10.001659393310547,12.516021728515625,13.003349304199219,44.010162353515625,39.52431678771973
bgmaps,AR0710SR.png,52x54,1.037037037037037,100,100,100,100,100,100,100,100,28,28,28,28,28,28,28,28,28,28,28,43,43,29,30,30,30,29,28,155,5.003929138183594,9.997129440307617,11.99793815612793,16.51310920715332,4.001617431640625,2.9990673065185547,2.9997825622558594,2.9997825622558594,4.000186920166016,35.994768142700195,26.533842086791992
bgmaps,AR0711SR.png,200x118,1.21,0,0,0,0,0,0,0,0,123,135,123,125,125,129,139,125,121,121,496,512,612,873,987,1065,1093,481,121,719,63.52090835571289,110.51058769226074,130.5248737335205,63.504695892333984,92.46444702148438,113.01016807556152,117.29621887207031,125.52857398986816,53.551673889160156,158.54787826538086,172.03664779663086
bgmaps,AR0712SR.png,64x64,1.0416666666666667,100,100,100,100,100,100,100,100,25,25,25,25,25,25,25,25,25,25,25,30,30,25,25,25,27,28,25,99,6.008625030517578,7.002592086791992,10.520696640014648,6.997585296630859,3.0002593994140625,3.000497817993164,3.005504608154297,1.9996166229248047,2.9997825622558594,72.54195213317871,64.99862670898438
bgmaps,AR0713SR.png,60x64,2.1904761904761907,0,0,0,0,0,0,0,0,50,48,48,48,48,48,48,50,46,46,57,195,53,52,50,50,51,54,46,294,5.99360466003418,32.50765800476074,9.000301361083984,23.999929428100586,5.001068115234375,5.998849868774414,9.000062942504883,5.00798225402832,8.000850677490234,30.00640869140625,24.011611938476562
da2,ca_caverns2.png,300x300,1.0091743119266054,0,0,0,0,0,0,0,0,128,138,156,130,126,124,124,130,110,110,176,615,535,329,351,320,289,168,110,169,18.999099731445312,127.51579284667969,112.04218864440918,13.52548599243164,34.01803970336914,37.97650337219238,36.53883934020996,30.00354766845703,17.99917221069336,1319.8256492614746,1287.86039352417
da2,ca_caverns2prc.png,300x300,1.016304347826087,0,0,0,0,0,0,0,0,203,199,211,203,201,199,197,211,187,187,1147,1781,1549,1163,1246,1275,1316,1103,187,1845,116.50919914245605,395.08056640625,318.56417655944824,158.54716300964355,153.5494327545166,152.53210067749023,191.04433059692383,219.32029724121094,260.09273529052734,1441.8935775756836,1244.2121505737305
da2,dr_dungeon.png,300x300,1.6196319018404908,0,0,0,0,0,0,0,0,292,308,308,282,284,292,292,288,264,264,2133,3133,2330,1834,1620,1585,1631,1707,264,1955,254.58908081054688,923.4209060668945,573.1356143951416,191.04766845703125,179.53228950500488,158.04433822631836,155.02071380615234,165.52233695983887,168.97320747375488,1493.0791854858398,1234.2548370361328
da2,dr_primevalentrance.png,300x300,1.120274914089347,0,0,0,0,0,0,0,0,416,426,402,382,388,386,378,428,326,326,2569,3694,3769,2484,2533,2751,2929,1673,326,2028,317.74187088012695,2301.0568618774414,1667.3808097839355,216.9947624206543,296.5812683105469,261.0189914703369,291.6297912597656,288.6085510253906,172.15847969055176,1383.6345672607422,1426.2828826904297
da2,dr_slavers.png,300x300,1.0582959641255605,0,0,0,0,0,0,0,0,344,302,310,408,416,414,390,364,236,234,3929,3173,4420,3244,2697,2723,2583,3365,236,2061,477.57506370544434,1588.9289379119873,1651.6578197479248,174.0412712097168,317.5826072692871,271.56662940979004,283.85210037231445,286.00478172302246,335.174560546875,1956.5010070800781,1311.2034797668457
da2,ht_0_hightown.png,300x300,1.0424528301886793,0,0,0,0,0,0,0,0,271,287,285,263,265,261,261,291,221,221,1835,2443,2315,1641,1449,1039,972,1760,221,2336,222.0630645751953,1084.8798751831055,640.2585506439209,196.52867317199707,169.02804374694824,141.03221893310547,110.52942276000977,100.51250457763672,181.02264404296875,1585.0427150726318,1259.5288753509521
da2,ht_0_hightown_a2.png,300x300,1.2984293193717278,0,0,0,0,0,0,0,0,322,324,340,288,286,290,288,292,248,230,1713,4052,3291,1631,1704,1691,1536,1258,248,3221,241.03903770446777,2480.523109436035,1410.3281497955322,251.01971626281738,247.58362770080566,172.52087593078613,197.09372520446777,156.04543685913086,124.56679344177246,1399.348258972168,1331.8405151367188
da2,ht_0_hightown_a3.png,300x300,1.0065359477124183,0,0,0,0,0,0,0,0,164,200,214,166,170,170,170,172,154,154,320,823,813,337,355,382,367,348,154,1068,36.99803352355957,274.611234664917,251.0395050048828,97.53298759460449,40.04645347595215,41.03374481201172,41.00656509399414,41.495323181152344,39.000749588012695,1478.4181118011475,1170.3341007232666
da2,ht_0_hightown_n.png,300x300,1.0276243093922652,0,0,0,0,0,0,0,0,218,254,256,210,206,206,206,224,186,184,792,1306,1230,746,735,746,778,744,186,1287,192.92664527893066,493.7152862548828,376.68657302856445,105.50832748413086,81.55465126037598,85.55364608764648,80.51514625549316,81.52174949645996,75.00338554382324,1541.2566661834717,1620.8393573760986
da2,ht_chantry.png,162x141,1.0161290322580645,0,100,100,0,100,100,100,0,65,63,63,65,63,63,63,65,63,63,66,105,101,66,66,69,76,70,63,566,10.998725891113281,18.001079559326172,53.53260040283203,42.998552322387695,8.031129837036133,7.975578308105469,6.990909576416016,9.002685546875,7.919788360595703,172.0595359802246,147.52912521362305
da2,ht_chantry_n.png,162x141,1.018181818181818,100,100,100,100,100,100,100,100,56,56,56,56,56,56,56,56,56,56,56,88,88,59,69,72,77,60,56,395,5.997419357299805,14.513015747070312,13.99993896484375,33.002614974975586,6.000041961669922,8.003711700439453,6.996870040893555,8.005857467651367,8.507728576660156,140.03276824951172,152.4817943572998
da2,ht_keep.png,300x300,1.2064220183486238,0,0,0,0,0,0,0,0,305,315,383,299,289,279,275,303,263,261,1606,2318,2262,1536,1502,1395,1334,1214,263,2839,206.03203773498535,875.2593994140625,876.2967586517334,264.9679183959961,155.06219863891602,149.1398811340332,148.66352081298828,135.51855087280273,133.51726531982422,1089.458703994751,1649.8205661773682
da2,ht_keep_n.png,300x300,1.0055555555555555,0,0,0,0,0,0,0,0,233,287,339,233,235,245,235,275,181,181,2769,1864,3431,2715,2723,2716,2662,2544,181,1194,307.5735569000244,632.1902275085449,1025.3078937530518,90.52348136901855,263.5540962219238,267.0636177062988,271.53706550598145,277.59552001953125,250.0326633453369,1552.8960227966309,1446.991205215454
da2,ht_mansion2.png,300x300,1.0091743119266054,100,0,0,100,100,100,100,0,110,126,126,110,110,110,110,112,110,110,150,616,505,136,136,147,151,138,110,861,19.002437591552734,154.02555465698242,123.52371215820312,65.61636924743652,15.99264144897461,15.003204345703125,17.01211929321289,16.98470115661621,16.021013259887695,1312.781572341919,1489.4936084747314
da2,ht_mansion2b.png,300x300,1.0926829268292684,0,0,0,0,0,0,0,0,256,230,272,248,246,254,256,260,224,224,1147,1289,1070,939,940,1206,1261,1162,224,4053,156.51345252990723,425.71115493774414,282.0730209350586,496.54626846313477,96.51732444763184,105.17430305480957,134.49859619140625,126.55282020568848,118.51906776428223,1360.7349395751953,1545.39155960083
da2,ht_mansion_n.png,133x270,1.6022727272727273,0,0,0,0,0,0,0,0,149,151,151,147,147,159,155,161,141,141,647,887,665,423,454,511,498,428,141,1928,97.51391410827637,184.0496063232422,181.0610294342041,149.51014518737793,43.52402687072754,46.00262641906738,52.519798278808594,52.01077461242676,44.51441764831543,433.6404800415039,343.57380867004395
da2,ht_playershouse_n.png,185x68,1.0217391304347827,100,100,100,100,100,100,100,100,47,47,47,47,47,47,47,47,47,47,47,82,82,47,50,58,66,65,47,144,5.997657775878906,13.007640838623047,19.002914428710938,18.999099731445312,9.000539779663086,8.001089096069336,7.999897003173828,7.999658584594727,6.997823715209961,149.51038360595703,84.5184326171875
da2,ht_store.png,37x37,1.0476190476190477,100,100,100,100,100,100,100,100,22,22,22,22,22,22,22,22,22,22,22,28,28,22,22,22,22,29,22,26,3.9970874786376953,6.000518798828125,4.997968673706055,2.001047134399414,1.9991397857666016,2.9997825622558594,2.0051002502441406,3.000974655151367,5.000114440917969,22.01080322265625,16.521692276000977
da2,lt_0_lowtown.png,300x300,1.136,0,0,0,0,0,0,0,0,168,162,166,148,150,152,156,156,142,142,688,766,673,526,473,516,551,338,142,1497,75.51074028015137,176.02801322937012,145.5557346343994,181.54239654541016,54.000139236450195,48.532724380493164,62.00218200683594,78.5210132598877,37.01066970825195,1222.1999168395996,1483.992576599121
da2,lt_0_lowtown_a2.png,300x300,1.515527950310559,0,0,0,0,0,0,0,0,284,294,294,280,282,298,310,310,244,242,2539,1804,2372,2346,2304,3434,3283,2346,244,2718,273.5931873321533,480.6482791900635,567.1491622924805,211.05170249938965,248.05116653442383,225.10552406311035,334.0797424316406,316.1907196044922,225.11577606201172,1422.3723411560059,1528.0101299285889
da2,lt_0_lowtown_a2_n.png,300x300,1.0954773869346734,0,0,0,0,0,0,0,0,252,256,254,250,248,248,240,272,218,218,1908,1571,1432,2004,1235,898,914,1131,218,2043,234.0395450592041,470.61610221862793,437.6833438873291,237.55764961242676,200.06728172302246,128.5090446472168,98.53029251098633,91.52436256408691,112.52593994140625,1558.302640914917,1417.2849655151367
da2,lt_0_lowtown_a2_n_c.png,300x300,1.1079545454545454,0,0,0,0,0,0,0,0,235,243,241,217,227,227,227,257,195,195,1195,2388,1828,805,845,785,897,700,195,1651,147.03631401062012,736.7143630981445,582.1335315704346,200.0429630279541,82.57508277893066,85.5100154876709,79.48946952819824,89.5240306854248,76.00092887878418,1505.378246307373,1460.8867168426514
da2,lt_0_lowtown_a3_n_c.png,300x300,1.2481203007518797,0,0,0,0,0,0,0,0,176,198,198,178,176,176,180,176,166,164,586,1339,782,558,488,457,487,387,166,2394,143.4915065765381,672.7418899536133,383.73827934265137,411.0538959503174,80.5211067199707,109.51709747314453,91.51744842529297,74.04375076293945,42.999267578125,1405.571460723877,1655.5101871490479
da2,lt_0_lowtown_docks.png,300x300,1.1825396825396826,0,0,0,0,0,0,0,0,155,165,169,147,147,147,147,153,149,147,426,494,551,364,333,350,366,346,149,1119,59.51333045959473,145.07675170898438,147.53079414367676,91.47977828979492,41.5492057800293,36.99994087219238,39.54792022705078,41.04185104370117,37.96529769897461,1598.0842113494873,1292.262315750122
da2,lt_0_lowtown_docks_a3.png,300x300,1.2792792792792793,0,0,0,0,0,0,0,0,152,144,162,152,152,148,154,156,142,142,405,337,707,431,470,483,469,405,142,251,49.00169372558594,68.6032772064209,173.61927032470703,20.520925521850586,46.979427337646484,47.50800132751465,53.002357482910156,47.52397537231445,41.00227355957031,1627.047061920166,1336.3990783691406
da2,lt_0_lowtown_docks_a3_n.png,300x300,1.0743801652892562,0,0,0,0,0,0,0,0,146,152,152,140,144,148,146,146,130,128,1975,989,1932,1316,523,500,435,1353,130,322,257.54499435424805,270.15185356140137,494.5833683013916,34.00087356567383,141.05606079101562,55.002689361572266,53.54785919189453,51.02109909057617,135.49375534057617,1603.9774417877197,1372.0135688781738
da2,lt_0_lowtown_docks_n.png,300x300,1.0112359550561798,0,0,0,0,0,0,100,0,92,96,102,92,92,94,90,94,90,90,122,188,238,134,145,154,150,128,90,652,16.00503921508789,33.522605895996094,62.99638748168945,50.51922798156738,15.000343322753906,14.999151229858398,17.00878143310547,15.511274337768555,12.998580932617188,1640.4998302459717,1238.3232116699219
da2,lt_0_lowtown_n.png,300x300,1.4791666666666667,0,0,0,0,0,0,0,0,249,269,275,253,255,277,275,253,213,209,1636,1710,2056,1720,1742,2315,2151,1274,213,1704,236.5422248840332,469.1176414489746,502.5928020477295,137.07590103149414,180.0851821899414,181.08654022216797,236.586332321167,234.37857627868652,130.5227279663086,1535.6056690216064,1301.9039630889893
da2,lt_backalley_g.png,130x130,1.0138888888888888,0,0,0,0,0,0,0,0,77,79,79,75,77,79,79,77,73,73,176,213,235,180,180,188,195,182,73,73,18.506526947021484,65.0014877319336,61.51080131530762,6.027936935424805,19.49763298034668,19.001007080078125,21.001815795898438,19.99974250793457,19.00339126586914,168.03741455078125,125.52809715270996
da2,lt_backalley_n.png,130x130,1.0222222222222221,100,100,100,100,100,100,100,100,46,46,46,46,46,46,46,46,46,46,46,60,60,46,46,46,47,53,46,47,4.999637603759766,8.99958610534668,10.000467300415039,4.000186920166016,4.9991607666015625,5.003929138183594,6.000280380249023,4.999637603759766,6.999731063842773,123.51369857788086,120.53275108337402
da2,lt_foundry_n.png,109x92,1.3269230769230769,100,100,100,100,100,100,100,100,69,69,69,69,69,69,69,69,69,69,130,354,124,119,117,124,132,181,69,365,20.998477935791016,68.52006912231445,37.00733184814453,37.000179290771484,13.007164001464844,12.993097305297852,13.002634048461914,13.025283813476562,18.51654052734375,127.54344940185547,77.52680778503418
da2,lt_gallowscourtyard.png,300x300,1.0119047619047619,0,0,0,0,0,0,0,0,87,97,93,93,95,95,93,95,85,85,102,321,247,119,130,140,154,123,85,259,17.00139045715332,101.52101516723633,67.51537322998047,23.98824691772461,16.00170135498047,18.387556076049805,19.999265670776367,18.000364303588867,16.001224517822266,1521.0065841674805,1567.0971870422363
da2,lt_gallowscourtyard_n.png,300x300,1.0120481927710843,0,0,0,0,0,0,0,0,112,118,108,110,112,110,108,120,84,84,926,427,783,530,457,447,415,416,84,403,141.06059074401855,95.55459022521973,162.5509262084961,33.96439552307129,52.575111389160156,47.02138900756836,45.53699493408203,50.011634826660156,40.4970645904541,1523.524284362793,1406.381607055664
da2,lt_gallowsprison_n.png,116x242,1.0263157894736843,100,0,0,100,100,100,100,100,39,41,41,39,39,39,39,39,39,39,39,81,81,42,48,49,51,43,39,219,12.002944946289062,22.006988525390625,20.52450180053711,17.998695373535156,5.00035285949707,6.000041961669922,6.000518798828125,4.999399185180664,4.999876022338867,387.79306411743164,277.5759696960449
da2,lt_gallowstemplar.png,251x180,1.0057142857142858,0,0,0,0,0,0,0,0,282,242,238,278,278,274,264,294,176,176,1484,1442,1265,1581,1554,1584,1516,1578,176,1687,210.18218994140625,464.1447067260742,382.1241855621338,150.5584716796875,172.12891578674316,168.06554794311523,181.0629367828369,184.5381259918213,170.01056671142578,363.12270164489746,457.96775817871094
da2,lt_gallowstemplar_f.png,251x180,1.072,0,0,0,0,0,0,0,0,164,178,178,158,160,160,160,172,134,134,926,906,962,726,850,878,904,699,134,1114,144.06609535217285,238.64269256591797,230.53812980651855,109.51566696166992,95.51620483398438,123.04091453552246,100.54755210876465,111.53411865234375,77.01539993286133,427.08516120910645,447.1864700317383
da2,lt_gallowstemplar_n.png,251x180,1.1274509803921569,0,0,0,0,0,0,0,0,123,189,193,131,133,133,133,129,115,115,965,1324,1146,843,802,792,755,1217,115,1638,143.02587509155273,364.6111488342285,505.80668449401855,150.5293846130371,91.54248237609863,81.51459693908691,82.53931999206543,78.52768898010254,126.52134895324707,442.12818145751953,399.08409118652344
