From,Name,Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
bgmaps,AR0526SR.png,72x80,2.3703703703703702,0,100,100,0,100,100,100,0,80,64,64,66,64,64,64,78,64,64,186,139,152,137,106,104,104,145,64,188,26.998043060302734,26.0012149810791,38.00535202026367,16.000032424926758,16.00050926208496,10.999679565429688,10.999917984008789,10.999917984008789,14.000177383422852,36.00311279296875,36.01360321044922
bgmaps,AR0527SR.png,52x54,1.0294117647058822,100,100,100,100,100,100,100,100,35,35,35,35,35,35,35,35,35,35,35,38,38,35,35,35,38,38,35,130,3.9980411529541016,4.999876022338867,6.99925422668457,19.000530242919922,5.997419357299805,7.007360458374023,4.993200302124023,6.002187728881836,5.998373031616211,19.002914428710938,20.999670028686523
bgmaps,AR0528SR.png,52x54,1.05,100,100,100,100,100,100,100,100,21,21,21,21,21,21,21,21,21,21,21,27,28,22,23,26,26,26,21,70,1.9974708557128906,3.000020980834961,6.000995635986328,5.9986114501953125,1.9986629486083984,2.001047134399414,2.9997825622558594,3.0012130737304688,3.9992332458496094,21.998167037963867,26.00383758544922
bgmaps,AR0529SR.png,60x64,1.02,100,0,0,100,0,0,0,100,51,75,69,51,59,59,59,51,51,51,52,197,219,59,87,93,98,57,51,285,8.997917175292969,36.00144386291504,56.997060775756836,23.000001907348633,6.999015808105469,9.000301361083984,8.99958610534668,10.003805160522461,5.997180938720703,25.002717971801758,23.998737335205078
bgmaps,AR0530SR.png,60x64,2.6206896551724137,0,0,0,0,0,0,0,0,92,82,96,82,82,82,84,92,76,76,664,777,710,652,646,652,656,618,76,889,106.99629783630371,146.00300788879395,160.020112991333,101.99809074401855,66.00642204284668,69.99731063842773,75.00481605529785,69.99492645263672,61.00034713745117,21.995067596435547,31.994342803955078
bgmaps,AR0531SR.png,52x54,1.0588235294117647,100,100,100,100,100,100,100,100,18,18,18,18,18,18,18,18,18,18,18,32,33,18,18,18,19,18,18,18,4.001140594482422,9.999513626098633,41.00394248962402,2.997875213623047,5.002260208129883,3.996610641479492,5.0029754638671875,2.9952526092529297,3.0002593994140625,28.998374938964844,23.004531860351562
bgmaps,AR0600SR.png,192x214,1.1217948717948718,0,0,0,0,0,0,0,0,193,189,201,195,201,201,199,195,175,175,1358,674,1120,871,561,551,560,871,175,1177,248.992919921875,304.64696884155273,262.84098625183105,125.99825859069824,85.02340316772461,55.97567558288574,57.00278282165527,57.994842529296875,88.00029754638672,527.000904083252,437.00265884399414
bgmaps,AR0601SR.png,160x160,1.0814814814814815,0,0,0,0,0,0,0,0,162,148,156,156,156,156,154,172,146,146,1558,341,1556,425,362,380,388,408,146,1223,222.99981117248535,87.0060920715332,387.00079917907715,152.00138092041016,42.9987907409668,38.00034523010254,68.99762153625488,44.001102447509766,46.00381851196289,158.0028533935547,204.99539375305176
bgmaps,AR0604SR.png,92x102,1.2252252252252251,0,0,0,0,0,0,0,0,152,148,158,144,142,148,148,154,136,136,652,534,417,477,406,532,543,492,136,1789,78.99618148803711,163.9995574951172,139.00399208068848,211.98511123657227,50.004005432128906,45.99499702453613,61.99979782104492,58.00151824951172,54.0008544921875,77.95882225036621,61.004638671875
bgmaps,AR0605SR.png,80x86,1.0129870129870129,100,0,0,100,100,100,100,100,78,94,94,78,78,78,78,78,78,78,80,420,397,95,109,130,138,87,78,116,10.996580123901367,120.00274658203125,154.00314331054688,9.999990463256836,15.009880065917969,14.994144439697266,15.01154899597168,23.985624313354492,13.005256652832031,54.387807846069336,41.016340255737305
bgmaps,AR0606SR.png,56x59,1.0232558139534884,0,100,100,100,100,100,100,0,46,44,44,44,44,44,44,46,44,44,46,51,51,44,46,46,50,50,44,416,10.998010635375977,8.998632431030273,11.000871658325195,42.00029373168945,5.000829696655273,7.009983062744141,5.991220474243164,7.003068923950195,5.994081497192383,72.99923896789551,105.00216484069824
bgmaps,AR0607SR.png,60x54,1.0222222222222221,100,0,0,100,100,100,100,100,46,48,48,46,46,46,46,46,46,46,47,57,57,46,46,48,53,54,46,150,5.999565124511719,8.998394012451172,14.003276824951172,11.995553970336914,6.000041961669922,5.000114440917969,5.003690719604492,5.995750427246094,6.0138702392578125,47.998905181884766,29.03461456298828
bgmaps,AR0700SR.png,300x300,1.654320987654321,0,0,0,0,0,0,0,0,158,150,172,160,162,166,172,166,134,134,1442,1682,2032,1576,1667,1730,1835,1174,134,2814,214.00141716003418,572.5240707397461,665.5027866363525,235.9945774078369,169.00062561035156,204.00118827819824,266.9999599456787,253.00002098083496,159.99960899353027,1409.9948406219482,2077.000141143799
bgmaps,AR0701SR.png,204x235,2.056338028169014,0,0,0,0,0,0,0,0,166,156,186,156,154,154,154,176,146,146,2174,1604,2397,1964,1824,1738,1688,672,146,2682,301.9986152648926,354.9985885620117,679.0168285369873,258.00538063049316,216.98951721191406,209.01131629943848,196.01893424987793,185.97054481506348,81.96711540222168,813.0002021789551,588.9973640441895
bgmaps,AR0702SR.png,80x86,1.0123456790123457,0,0,0,100,100,100,100,100,84,102,92,82,82,82,82,82,82,82,86,203,202,91,98,104,113,99,82,395,11.997222900390625,52.00004577636719,56.000471115112305,31.998872756958008,9.000301361083984,11.000394821166992,13.009309768676758,10.99085807800293,15.003681182861328,117.00272560119629,51.00226402282715
bgmaps,AR0703SR.png,50x50,1.0357142857142858,100,100,100,100,100,100,100,100,29,29,29,29,29,29,29,29,29,29,29,47,44,30,33,34,34,31,29,30,5.954742431640625,10.998249053955078,11.997699737548828,3.003358840942383,6.998300552368164,4.997491836547852,7.017850875854492,5.981922149658203,6.003618240356445,38.97857666015625,23.999929428100586
bgmaps,AR0704SR.png,80x80,1.02,100,0,0,0,0,0,0,100,51,57,57,53,55,55,57,51,51,51,57,97,85,62,69,77,83,56,51,191,8.997201919555664,29.002904891967773,24.996280670166016,15.002250671386719,8.000612258911133,9.999752044677734,9.999990463256836,11.000871658325195,6.0024261474609375,45.969247817993164,49.99852180480957
bgmaps,AR0705SR.png,100x86,1.025,100,0,0,100,100,100,100,0,41,43,43,41,41,41,41,43,41,41,41,94,101,70,72,75,77,67,41,47,4.997968673706055,21.003007888793945,27.002334594726562,3.000020980834961,16.00170135498047,13.997316360473633,14.004945755004883,10.998010635375977,10.998249053955078,93.6133861541748,66.99943542480469
bgmaps,AR0706SR.png,60x64,1.0434782608695652,0,0,0,0,0,0,0,0,26,32,32,26,26,26,26,26,24,24,26,54,51,29,33,36,37,44,24,24,1.997232437133789,11.043310165405273,12.962818145751953,2.000093460083008,4.000425338745117,3.0002593994140625,5.002737045288086,4.995822906494141,6.000518798828125,30.005693435668945,39.991140365600586
bgmaps,AR0707SR.png,56x59,1.0256410256410255,100,100,100,100,100,100,100,100,40,40,40,40,40,40,40,40,40,40,40,80,80,46,46,48,48,45,40,328,7.965087890625,20.000219345092773,18.001794815063477,33.0052375793457,4.999637603759766,6.000280380249023,5.00035285949707,5.999565124511719,4.999637603759766,27.00328826904297,29.001235961914062
bgmaps,AR0708SR.png,52x54,1.0303030303030303,100,100,100,100,100,100,100,100,34,34,34,34,34,34,34,34,34,34,39,47,47,36,37,44,45,44,34,190,3.9970874786376953,6.999731063842773,6.999969482421875,22.998571395874023,4.00090217590332,3.9987564086914062,5.001068115234375,5.999088287353516,6.000041961669922,22.0029354095459,19.999980926513672
bgmaps,AR0709SR.png,80x80,1.0333333333333334,0,100,100,100,100,100,100,0,33,31,31,31,31,31,31,33,31,31,34,41,40,36,38,38,38,36,31,174,5.999326705932617,10.001659393310547,9.999990463256836,16.99542999267578,3.9997100830078125,4.999876022338867,3.999948501586914,4.997968673706055,4.999876022338867,40.0080680847168,40.99464416503906
bgmaps,AR0710SR.png,52x54,1.0555555555555556,100,100,100,100,100,100,100,100,19,19,19,19,19,19,19,19,19,19,24,23,23,20,20,20,21,22,19,19,2.9997825622558594,3.9970874786376953,6.000757217407227,0.9996891021728516,2.998828887939453,2.0024776458740234,2.9973983764648438,3.004789352416992,4.004240036010742,26.994705200195312,22.00913429260254
bgmaps,AR0711SR.png,200x118,1.098901098901099,0,0,0,0,0,0,0,0,106,102,102,108,104,104,104,104,100,100,129,201,187,173,182,205,238,216,100,568,19.999980926513672,42.000532150268555,59.00168418884277,65.0029182434082,20.000934600830078,21.996021270751953,25.000572204589844,42.000770568847656,28.998136520385742,190.00744819641113,160.99309921264648
bgmaps,AR0712SR.png,64x64,1.0175438596491229,0,100,100,0,0,0,100,0,60,58,58,60,60,60,58,60,58,58,60,114,85,61,65,66,67,82,58,417,13.998746871948242,29.000043869018555,23.00429344177246,43.00117492675781,8.002281188964844,8.998394012451172,8.000612258911133,8.000373840332031,8.999824523925781,43.0140495300293,42.98806190490723
bgmaps,AR0713SR.png,60x64,1.0294117647058822,100,100,100,100,100,100,100,100,35,35,35,35,35,35,35,35,35,35,61,44,41,40,39,40,44,54,35,35,11.000633239746094,11.997222900390625,11.999845504760742,2.0029544830322266,9.996652603149414,6.999492645263672,9.007692337036133,10.992050170898438,8.997917175292969,24.035215377807617,21.965980529785156
da2,ca_cavern1_haunted.png,300x300,1.4566037735849056,0,0,0,0,0,0,0,0,470,428,450,440,436,426,426,468,386,382,4071,4117,4103,3943,3968,3943,3790,3566,386,5138,458.0113887786865,1855.9870719909668,1277.0023345947266,652.0006656646729,460.4072570800781,478.99794578552246,451.005220413208,398.9994525909424,395.9982395172119,1450.0048160552979,1272.9928493499756
da2,ca_caverns2prc.png,300x300,1.0820895522388059,0,0,0,0,0,0,0,0,151,169,167,163,165,163,163,183,145,143,1142,873,941,858,930,879,942,850,145,476,165.99559783935547,207.02171325683594,192.9793357849121,60.999393463134766,89.99752998352051,105.00383377075195,103.99794578552246,105.99803924560547,89.00141716003418,1693.0022239685059,1274.9991416931152
da2,dr_0_deeproads.png,300x300,1.380281690140845,0,0,0,0,0,0,0,0,342,348,346,340,338,342,344,344,294,284,2526,2774,2949,2479,2391,2432,2576,2107,294,2514,335.9992504119873,831.0389518737793,653.9797782897949,206.55465126037598,266.9961452484131,254.99916076660156,255.0051212310791,259.9971294403076,226.00030899047852,1596.9970226287842,1283.9977741241455
da2,dr_dungeon.png,300x300,1.0069444444444444,0,0,0,0,0,0,0,0,189,191,175,165,163,163,163,173,145,145,437,729,638,319,380,405,423,363,145,334,74.99527931213379,331.0086727142334,181.00452423095703,27.99820899963379,35.00080108642578,38.99955749511719,44.99983787536621,48.002004623413086,37.998199462890625,1855.022668838501,1765.9783363342285
da2,dr_primevalentrance.png,300x300,1.0267857142857142,0,0,0,0,0,0,0,0,133,179,155,139,141,135,141,151,115,113,241,1208,941,336,476,466,478,259,115,455,28.984546661376953,534.001350402832,387.998104095459,54.00586128234863,44.99316215515137,65.99974632263184,66.00308418273926,63.99655342102051,33.99968147277832,1498.9984035491943,1214.7486209869385
da2,dr_primevaltomb.png,300x300,1.2208835341365463,0,0,0,0,0,0,0,0,362,370,342,340,340,338,342,360,304,300,2317,1568,2252,2130,1617,1431,1421,1582,304,2211,325.9999752044678,670.996904373169,552.9992580413818,222.9897975921631,227.0040512084961,159.99650955200195,154.00242805480957,142.00115203857422,161.00001335144043,1920.003890991211,1584.00297164917
da2,dr_slavers.png,300x300,1.0522088353413654,0,0,0,0,0,0,0,0,520,336,500,328,336,342,334,334,262,262,3103,3502,2809,1287,1287,1411,1440,1209,262,3692,370.9979057312012,2114.999294281006,1759.0010166168213,348.00004959106445,161.00430488586426,149.99675750732422,178.9994239807129,178.02810668945312,157.03487396240234,1555.9911727905273,1242.0165538787842
da2,ht_0_hightown.png,300x300,1.0723684210526316,0,0,0,0,0,0,0,0,223,275,255,211,227,235,223,267,163,163,3123,3297,4155,2291,1881,1970,2075,2499,163,2126,386.99841499328613,2153.9993286132812,1978.3549308776855,303.9970397949219,261.0008716583252,251.0054111480713,232.01513290405273,295.9785461425781,332.00526237487793,2092.005729675293,1319.993257522583
da2,ht_0_hightown_a2.png,300x300,1.1101694915254237,0,0,0,0,0,0,0,0,145,201,171,145,147,177,177,205,131,127,1488,1704,1978,1279,1251,1251,1244,1119,131,928,243.99518966674805,769.0246105194092,711.9786739349365,143.00203323364258,148.99754524230957,139.00136947631836,158.00166130065918,144.00410652160645,127.99286842346191,1456.9926261901855,1477.003574371338
da2,ht_0_hightown_n.png,300x300,2.009259259259259,0,0,0,0,0,0,0,0,241,303,301,261,265,271,261,271,217,217,3545,2908,3759,2843,2659,2534,2552,2845,217,2968,422.0011234283447,1047.046184539795,1096.9657897949219,239.99500274658203,286.03315353393555,259.9775791168213,274.0299701690674,248.9616870880127,280.99751472473145,1451.9989490509033,1224.0052223205566
da2,ht_chantry.png,162x141,1.0064935064935066,0,0,0,0,0,0,0,0,169,253,237,183,183,185,181,171,155,155,3297,2079,3586,3326,3321,3306,3333,3224,155,2145,515.002965927124,1600.999355316162,1360.9981536865234,184.00335311889648,430.03249168395996,502.96616554260254,407.024621963501,381.976842880249,437.99614906311035,336.99965476989746,250.0002384185791
da2,ht_chantry_n.png,162x141,1.0315789473684212,0,0,0,0,0,0,0,0,186,162,198,188,194,192,188,196,98,98,1460,1289,1799,1374,1420,1429,1470,330,98,224,250.52881240844727,615.0038242340088,677.9937744140625,18.999099731445312,145.01500129699707,146.9900608062744,174.99732971191406,224.00379180908203,40.97795486450195,218.00470352172852,246.99902534484863
da2,ht_keep.png,300x300,1.590643274853801,0,0,0,0,0,0,0,0,374,384,432,366,382,340,346,520,272,270,2537,5030,3320,2574,3146,3041,3059,2403,272,5334,431.9956302642822,4352.025508880615,1614.0720844268799,606.9982051849365,329.9984931945801,386.0015869140625,425.0016212463379,446.99716567993164,298.0031967163086,1633.0246925354004,1601.970911026001
da2,ht_keep_n.png,300x300,1.0036101083032491,0,0,0,0,0,0,0,0,346,428,420,410,408,388,384,434,278,278,1936,5832,2421,2233,2673,2259,2226,1820,278,3532,395.9989547729492,9771.669626235962,921.999454498291,318.01700592041016,254.9877166748047,299.00050163269043,256.99734687805176,257.0042610168457,194.9927806854248,2035.5279445648193,1714.9922847747803
da2,ht_mansion2.png,300x300,1.5056179775280898,0,0,0,0,0,0,0,0,220,172,206,194,196,196,196,234,134,134,2787,1138,3361,2885,2929,2910,3553,3664,134,627,431.9944381713867,285.9985828399658,982.0008277893066,65.00029563903809,339.0028476715088,352.9989719390869,309.9989891052246,549.9975681304932,409.00301933288574,1501.9972324371338,1194.0011978149414
da2,ht_mansion2b.png,300x300,1.076271186440678,0,0,0,0,0,0,0,0,135,161,159,139,143,145,151,149,127,127,357,994,539,409,506,524,475,394,127,826,85.99638938903809,564.0175342559814,205.98793029785156,89.0054702758789,52.99520492553711,61.00606918334961,74.99217987060547,58.005332946777344,42.99640655517578,1768.0044174194336,1918.0021286010742
da2,ht_playershouse_n.png,185x68,1.0169491525423728,0,0,0,0,0,0,0,0,64,74,80,62,78,62,62,88,60,60,263,278,284,175,214,197,207,167,60,233,36.002159118652344,66.99633598327637,74.9976634979248,18.991470336914062,21.001815795898438,22.011995315551758,23.990631103515625,23.998260498046875,18.00227165222168,144.9885368347168,82.00240135192871
da2,ht_store.png,37x37,1.1666666666666667,0,100,100,100,100,100,100,100,25,21,21,21,21,21,21,21,21,21,27,22,22,22,22,22,22,23,21,62,2.9973983764648438,3.000020980834961,4.001140594482422,3.998994827270508,3.2088756561279297,2.7976036071777344,4.996061325073242,3.5119056701660156,3.002166748046875,33.15997123718262,15.00082015991211
da2,lt_0_lowtown.png,300x300,1.4743589743589745,0,0,0,0,0,0,0,0,213,157,219,159,157,159,161,241,115,113,2055,1394,2317,2133,1454,1253,1306,1396,115,1378,405.0009250640869,384.000301361084,851.9954681396484,142.0004367828369,224.0002155303955,151.99756622314453,136.0025405883789,132.0180892944336,148.96821975708008,1351.9995212554932,1426.0003566741943
da2,lt_0_lowtown_a2_n.png,300x300,1.070469798657718,0,0,0,0,0,0,0,0,441,399,475,441,441,431,419,451,319,317,1940,2681,2557,1731,1771,1685,1743,1579,319,3218,321.9945430755615,1731.999158859253,882.0044994354248,262.9961967468262,173.00009727478027,179.00562286376953,173.9950180053711,181.00333213806152,163.00153732299805,1912.006139755249,1610.9998226165771
da2,lt_0_lowtown_a2_n_c.png,300x300,1.3727272727272728,0,0,0,0,0,0,0,0,275,183,291,275,219,241,235,279,151,149,2236,1263,2654,2435,1843,1348,1258,1363,151,1585,300.9967803955078,452.00300216674805,823.997974395752,127.00295448303223,242.997407913208,187.00122833251953,146.0118293762207,124.98855590820312,134.99975204467773,1507.997751235962,1255.000114440918
da2,lt_0_lowtown_a3_n_c.png,300x300,1.6875,0,0,0,0,0,0,0,0,149,171,169,147,153,153,147,167,135,133,472,799,851,551,613,631,614,423,135,886,79.00118827819824,202.00300216674805,196.99692726135254,103.00064086914062,76.99823379516602,76.9963264465332,81.00318908691406,87.00323104858398,56.998491287231445,1479.0008068084717,1264.9953365325928
da2,lt_0_lowtown_docks.png,300x300,1.0081967213114753,0,0,0,0,0,0,0,0,145,133,151,143,137,135,137,149,123,123,2532,1149,2307,993,744,758,778,1267,123,1471,429.0049076080322,339.9977684020996,698.000431060791,124.00984764099121,117.98310279846191,83.00542831420898,88.00387382507324,96.99034690856934,151.00574493408203,2343.0018424987793,1726.0069847106934
da2,lt_0_lowtown_docks_a3.png,300x300,1.0095238095238095,0,0,0,0,0,0,0,0,168,130,166,114,116,116,116,182,106,106,1783,603,1481,1740,1713,1710,1605,1247,106,797,376.9948482513428,188.00044059753418,492.9978847503662,91.93134307861328,236.97304725646973,232.99622535705566,292.00148582458496,216.00031852722168,173.0368137359619,1893.0344581604004,1716.9709205627441
da2,lt_0_lowtown_docks_a3_n.png,300x300,1.0113636363636365,0,0,0,0,0,0,0,0,139,103,139,145,137,99,97,141,89,89,1040,505,1217,581,579,1100,558,499,89,587,257.9948902130127,226.00078582763672,472.0039367675781,47.99985885620117,65.00244140625,62.004804611206055,127.0139217376709,61.981201171875,57.997941970825195,2061.994791030884,2109.003782272339
da2,lt_0_lowtown_docks_n.png,300x300,1.2345132743362832,0,0,0,0,0,0,0,0,317,325,389,395,379,369,381,419,279,279,5390,3418,5865,4920,4327,4394,4557,3812,279,4761,753.0021667480469,1703.0038833618164,2900.9974002838135,741.9960498809814,640.0017738342285,530.0009250640869,469.0263271331787,488.983154296875,414.9928092956543,1977.0045280456543,1901.9970893859863
da2,lt_0_lowtown_n.png,300x300,1.4870129870129871,0,0,0,0,0,0,0,0,323,313,325,319,305,299,297,331,229,227,2283,3538,2198,1885,1744,1642,1684,1429,229,3810,491.99843406677246,1785.0008010864258,698.9984512329102,350.9383201599121,228.00111770629883,233.0026626586914,216.9938087463379,217.00406074523926,227.00190544128418,2525.001287460327,2321.016550064087
da2,lt_backalley_g.png,130x130,1.0612244897959184,0,0,0,0,0,0,0,0,64,82,70,62,66,66,60,64,52,52,227,418,403,248,161,224,201,193,52,263,42.9990291595459,122.99823760986328,120.00679969787598,66.00189208984375,55.99856376647949,36.000967025756836,36.997318267822266,32.99999237060547,35.00223159790039,227.98967361450195,173.99978637695312
da2,lt_backalley_n.png,130x130,1.0147058823529411,100,0,0,0,0,0,0,0,69,93,89,73,75,73,75,73,69,69,74,337,226,224,92,169,165,137,69,758,24.00040626525879,149.99890327453613,88.99450302124023,65.00124931335449,23.998498916625977,10.002613067626953,16.99972152709961,16.997575759887695,14.999866485595703,215.00253677368164,186.00058555603027
da2,lt_darktown.png,251x292,1.1824817518248176,0,0,0,0,0,0,0,0,194,196,196,186,188,186,186,206,162,162,2766,664,2504,2450,2320,2313,2292,2482,162,2056,464.998722076416,200.00243186950684,948.9963054656982,205.99651336669922,282.0160388946533,290.0087833404541,283.97631645202637,261.9950771331787,306.0040473937988,1372.3547458648682,1475.008487701416
da2,lt_foundry_n.png,109x92,1.5593220338983051,0,0,0,0,0,0,0,0,100,104,104,94,100,102,104,102,92,92,1283,1433,1382,1284,1333,1346,1354,1344,92,979,258.00156593322754,463.0007743835449,459.000825881958,105.9865951538086,169.9986457824707,160.9959602355957,169.0070629119873,161.99517250061035,167.999267578125,186.0036849975586,95.99685668945312
da2,lt_gallowscourtyard.png,300x300,1.0066225165562914,0,0,0,0,0,0,0,0,162,190,194,164,164,174,168,166,152,152,1468,1098,1091,859,808,818,840,699,152,195,277.00114250183105,483.0009937286377,285.02511978149414,23.001670837402344,109.00020599365234,105.99732398986816,107.00392723083496,92.99302101135254,74.01299476623535,2138.0045413970947,1776.9951820373535
da2,lt_gallowscourtyard_n.png,300x300,1.013157894736842,0,0,0,0,0,0,0,0,117,109,115,117,97,99,113,117,77,77,392,522,513,292,265,265,326,368,77,77,115.0064468383789,249.9995231628418,147.00937271118164,9.002447128295898,40.996551513671875,40.00425338745117,41.993141174316406,47.00207710266113,55.997610092163086,1797.0023155212402,1416.003704071045
da2,lt_gallowstemplar.png,251x180,1.2037037037037037,100,0,0,100,100,100,100,100,65,85,69,65,65,65,65,65,65,65,108,263,257,125,128,131,132,126,65,707,15.999078750610352,95.0002670288086,88.99927139282227,62.001943588256836,14.020919799804688,12.978076934814453,15.999794006347656,15.000581741333008,13.99993896484375,754.0004253387451,541.0008430480957
da2,lt_gallowstemplar_f.png,251x180,1.0136986301369864,0,0,0,0,0,0,0,0,108,124,114,114,114,112,112,128,74,74,481,655,551,387,437,452,466,323,74,513,82.99732208251953,318.9990520477295,149.0023136138916,44.996023178100586,44.00157928466797,50.0025749206543,54.001808166503906,48.996686935424805,34.99960899353027,449.47123527526855,466.0046100616455
da2,lt_gallowstemplar_n.png,251x180,1.0114942528735633,0,0,0,0,0,0,0,0,106,102,102,100,100,100,100,108,88,88,641,642,493,276,205,233,290,182,88,670,108.9935302734375,263.00549507141113,124.99856948852539,55.59945106506348,26.999950408935547,22.00007438659668,25.014638900756836,31.985044479370117,19.000530242919922,444.98538970947266,470.99995613098145
da2,lt_gamlenshouse_n.png,156x102,1.2647058823529411,0,0,0,0,0,0,0,0,73,47,47,45,45,45,45,73,43,43,114,108,89,52,59,67,69,136,43,295,17.00568199157715,21.99554443359375,21.998167037963867,24.996042251586914,8.001565933227539,8.001089096069336,10.001182556152344,10.997533798217773,23.00095558166504,127.99668312072754,100.00014305114746
da2,lt_hangedman.png,129x135,1.2571428571428571,100,0,0,100,100,100,100,100,44,60,56,44,44,44,44,44,44,44,68,328,197,71,73,81,90,58,44,252,9.001731872558594,79.00238037109375,41.99647903442383,32.004594802856445,7.995367050170898,9.006977081298828,8.991241455078125,11.01064682006836,7.991313934326172,144.00005340576172,112.02859878540039
da2,lt_hangedman_n.png,129x135,1.3714285714285714,0,0,0,0,0,0,0,0,54,56,62,54,54,54,54,58,48,48,123,208,171,124,123,111,112,113,48,207,17.00139045715332,42.993783950805664,39.00766372680664,21.999120712280273,16.002655029296875,13.001680374145508,12.998580932617188,11.003494262695312,12.996435165405273,124.00507926940918,118.99566650390625
da2,lt_house.png,54x53,1.4090909090909092,100,100,100,100,100,100,100,100,31,31,31,31,31,31,31,31,31,31,35,43,43,33,34,34,38,37,31,158,6.998777389526367,9.999513626098633,12.000560760498047,15.996932983398438,4.998207092285156,5.001544952392578,3.998994827270508,6.999731063842773,6.998777389526367,23.993730545043945,28.001070022583008
da2,lt_ruinedhouse_n.png,156x102,1.0185185185185186,0,0,0,0,100,100,100,100,57,63,59,59,55,55,55,55,55,55,58,120,138,75,77,83,87,77,55,68,10.995626449584961,36.00001335144043,36.003828048706055,7.998466491699219,10.997772216796875,7.999897003173828,10.000467300415039,8.999347686767578,9.000301361083984,104.00056838989258,108.99996757507324
da2,lt_shop.png,156x102,1.0303030303030303,0,0,0,0,0,0,0,0,42,40,42,38,38,38,40,44,34,34,51,118,81,49,49,50,52,50,34,127,9.992837905883789,25.00009536743164,17.001867294311523,19.00339126586914,7.998228073120117,7.000207901000977,6.99615478515625,6.001949310302734,7.000207901000977,92.0097827911377,108.98900032043457
da2,lt_undercitydungeon.png,184x177,1.0192307692307692,100,0,0,0,0,0,0,0,53,59,57,57,59,59,55,55,53,53,53,190,158,62,75,80,83,70,53,53,8.000373840332031,43.030738830566406,43.96772384643555,6.001472473144531,8.000373840332031,10.998964309692383,7.999181747436523,10.000228881835938,7.999897003173828,366.0006523132324,285.9978675842285
da2,lt_undercityencounter.png,128x283,2.1159420289855073,0,0,0,0,0,0,0,0,208,188,252,192,172,172,180,212,146,146,1768,1243,2098,1712,1492,1509,1476,1618,146,1108,262.00103759765625,347.99718856811523,656.001091003418,109.00306701660156,196.99907302856445,156.0041904449463,155.99465370178223,151.99899673461914,170.0000762939453,413.17224502563477,326.9999027252197
da2,lt_undercityserialkiller.png,184x177,1.011111111111111,0,0,0,0,0,0,0,0,99,153,119,101,101,105,107,107,91,91,109,1248,561,165,185,212,248,121,91,97,20.998239517211914,568.0134296417236,154.9849510192871,8.00180435180664,22.996902465820312,21.00062370300293,25.99930763244629,27.9998779296875,15.003204345703125,241.99748039245605,311.9978904724121
da2,lt_warehouse.png,194x130,1.0576923076923077,0,0,0,0,0,0,0,0,59,63,71,57,59,59,59,57,55,55,323,163,426,181,78,84,89,236,55,140,40.00425338745117,34.995317459106445,123.99983406066895,11.994123458862305,19.987821578979492,8.999347686767578,14.00303840637207,36.00430488586426,39.995431900024414,245.00107765197754,191.9996738433838
da2,lt_warehouse_n.png,194x130,1.0196078431372548,100,100,100,100,100,100,100,100,52,52,52,52,52,52,52,52,52,52,52,109,102,65,69,73,77,65,52,52,9.996891021728516,36.99517250061035,31.999826431274414,6.002187728881836,10.003805160522461,10.996580123901367,9.998798370361328,11.000633239746094,9.000539779663086,221.00281715393066,271.0070610046387
da2,w_blightlands.png,300x300,4.593023255813954,0,0,0,0,0,0,0,0,479,477,499,477,459,461,461,485,395,395,3160,4576,3609,2785,2709,2799,2814,2491,395,3632,385.9975337982178,1728.5130023956299,1015.0046348571777,382.0013999938965,380.9967041015625,351.99975967407227,349.0023612976074,363.9969825744629,373.99935722351074,1859.0006828308105,1428.0061721801758
da2,w_bonepit.png,300x300,1.1824817518248176,0,0,0,0,0,0,0,0,270,228,266,290,290,298,324,290,162,160,2498,1882,2443,2373,2401,2239,2271,2197,162,2896,337.0013236999512,946.9995498657227,611.9973659515381,251.33705139160156,252.99930572509766,257.0047378540039,234.99488830566406,237.0002269744873,222.0020294189453,1977.001667022705,1657.001256942749
da2,w_bonepitdestroyed_a3.png,300x300,2.157303370786517,0,0,0,0,0,0,0,0,216,250,238,216,218,218,218,220,192,188,914,1662,1461,962,883,913,1000,795,192,1516,178.00402641296387,511.01183891296387,702.988862991333,160.00056266784668,266.9987678527832,120.00274658203125,140.00415802001953,134.99760627746582,144.00076866149902,1451.0011672973633,1596.0164070129395
