Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
256,1.0269230769230768,0,0,0,0,0,0,0,0,283,311,311,287,287,285,289,363,267,267,1776,3233,2861,732,729,666,755,2104,267,10461,624.1490840911865,7507.624864578247,3422.8262901306152,7325.21915435791,287.0466709136963,292.5457954406738,267.1523094177246,289.0791893005371,1707.0538997650146,0.0,15.994787216186523
96,1.0103092783505154,0,0,0,0,0,0,100,0,114,112,112,106,118,104,98,116,98,98,251,1053,938,214,289,207,197,209,98,1283,147.5381851196289,1469.8591232299805,635.2260112762451,427.0806312561035,76.52068138122559,108.51216316223145,77.51870155334473,82.51190185546875,82.51786231994629,0.0,20.00117301940918
256,1.0519031141868511,0,0,0,0,0,0,0,0,376,462,580,382,418,434,436,408,304,304,2895,6123,5475,3061,3308,3728,3745,1542,304,4813,1052.5214672088623,28934.754133224487,11765.596866607666,1949.4705200195312,1326.791763305664,1392.2843933105469,1502.793550491333,1460.7582092285156,587.0974063873291,0.0,11.99960708618164
128,1.0085470085470085,0,0,0,0,0,0,0,0,120,142,142,120,120,120,126,120,118,118,136,645,631,169,186,188,204,145,118,1578,49.999237060546875,523.0891704559326,313.5490417480469,485.5766296386719,58.005332946777344,61.51080131530762,63.51470947265625,69.01144981384277,48.51126670837402,0.0,13.016462326049805
64,1.015625,100,0,0,0,0,0,0,0,65,69,69,71,75,75,75,77,65,65,96,303,293,153,130,141,151,104,65,151,63.509464263916016,239.87197875976562,144.5448398590088,46.09966278076172,51.00059509277344,45.10021209716797,54.004669189453125,59.07320976257324,34.99913215637207,0.0,10.99538803100586
64,1.0144927536231885,0,0,0,0,0,0,100,0,80,88,80,80,80,78,70,80,70,70,80,379,310,85,85,83,82,83,70,1076,27.9998779296875,265.5630111694336,132.52830505371094,310.5475902557373,29.004812240600586,28.509855270385742,29.000520706176758,26.999235153198242,28.00440788269043,0.0,10.999917984008789
96,1.1566265060240963,0,0,0,0,0,0,0,0,124,148,146,124,120,120,120,124,96,96,601,936,868,568,606,623,651,250,96,874,195.1460838317871,922.6703643798828,465.5613899230957,267.17543601989746,179.08596992492676,189.17441368103027,199.05591011047363,210.2673053741455,122.2071647644043,0.0,10.001420974731445
256,1.161825726141079,0,0,0,0,0,0,0,0,314,440,432,338,340,352,354,344,280,280,1134,4547,3736,1288,1465,1606,1734,723,280,6932,371.58918380737305,14023.25177192688,4493.190765380859,2878.899097442627,515.5758857727051,580.5778503417969,603.5943031311035,684.1022968292236,277.56404876708984,0.0,10.000228881835938
32,1.6818181818181819,100,0,100,100,100,100,100,100,37,43,37,37,37,37,37,37,37,37,99,139,109,100,101,101,101,71,37,206,36.99517250061035,70.51348686218262,46.00262641906738,73.13752174377441,37.00447082519531,36.106109619140625,37.999868392944336,38.088321685791016,24.99985694885254,0.0,10.006189346313477
64,1.5,0,0,0,0,0,0,0,0,63,71,71,63,65,65,65,65,57,57,261,362,342,194,189,199,214,90,57,571,99.51305389404297,248.71397018432617,172.15824127197266,282.0572853088379,72.07202911376953,70.03593444824219,74.0044116973877,79.04577255249023,33.0502986907959,0.0,9.999752044677734
32,1.0277777777777777,100,100,100,100,100,100,100,100,37,37,37,37,37,37,37,37,37,37,37,57,54,37,37,37,46,37,37,132,22.51577377319336,42.9997444152832,22.99976348876953,48.005104064941406,12.999534606933594,13.508081436157227,14.000177383422852,16.99995994567871,13.001441955566406,0.0,11.000633239746094
96,1.0101010101010102,0,0,0,0,0,0,0,0,110,142,142,110,124,126,124,110,100,100,148,468,448,168,210,219,226,182,100,343,49.02315139770508,323.73833656311035,235.60333251953125,100.51321983337402,56.51378631591797,68.5129165649414,71.00033760070801,73.5158920288086,61.528682708740234,0.0,10.997295379638672
128,1.0064516129032257,0,0,0,100,100,0,0,0,162,198,198,156,156,158,160,160,156,156,166,1998,1844,275,249,291,300,183,156,206,76.51782035827637,4109.069585800171,2028.0613899230957,91.51363372802734,102.51522064208984,93.51301193237305,108.51860046386719,112.51163482666016,84.51628684997559,0.0,12.001991271972656
256,1.002433090024331,0,0,0,0,0,0,0,0,454,666,614,522,468,472,476,486,412,412,1700,25860,15999,2832,2220,1750,1909,1390,412,14476,583.1923484802246,447242.9447174072,84968.40047836304,6048.343658447266,1143.7172889709473,851.0494232177734,672.8720664978027,765.6524181365967,525.5498886108398,0.0,11.56759262084961
256,1.0046511627906978,0,0,0,0,0,0,0,0,236,350,338,234,234,236,240,238,216,216,392,4433,3258,479,538,584,645,271,216,480,136.50918006896973,16497.239112854004,5371.185541152954,176.0399341583252,195.75786590576172,216.54200553894043,247.0264434814453,249.5415210723877,140.57016372680664,0.0,15.003204345703125
128,1.0072463768115942,0,0,0,0,0,0,0,0,153,211,211,143,143,161,163,155,139,139,257,1180,1073,224,249,349,360,188,139,316,98.51455688476562,1475.2099514007568,881.6814422607422,116.51253700256348,91.53270721435547,101.52888298034668,183.0427646636963,157.51385688781738,157.05180168151855,0.0,10.999679565429688
96,1.010204081632653,0,0,0,0,0,0,0,0,135,153,205,137,137,141,141,137,99,99,343,1151,1468,349,350,363,374,237,99,1625,130.10835647583008,1644.7935104370117,1188.9686584472656,523.7369537353516,113.51537704467773,113.0821704864502,117.03848838806152,147.08900451660156,114.52198028564453,0.0,14.998674392700195
32,1.0344827586206897,100,100,100,100,100,100,100,100,30,30,30,30,30,30,30,30,30,30,30,34,33,30,30,30,32,30,30,45,13.000726699829102,13.999700546264648,13.00191879272461,16.51906967163086,14.001607894897461,12.996435165405273,15.998363494873047,10.000228881835938,10.999917984008789,0.0,13.996601104736328
256,1.054945054945055,0,0,0,0,0,0,0,0,322,578,518,342,366,364,374,328,288,288,583,14849,12127,816,995,1051,1149,540,288,10714,237.12611198425293,176706.77280426025,60787.795305252075,4895.141124725342,365.3240203857422,423.10261726379395,462.14914321899414,444.61846351623535,205.02686500549316,0.0,10.978460311889648
64,1.0185185185185186,100,0,0,0,0,0,0,0,55,71,71,59,59,59,59,61,55,55,59,172,172,63,66,68,68,62,55,55,24.998903274536133,118.15094947814941,111.52410507202148,23.003578186035156,28.021574020385742,28.00273895263672,27.99677848815918,29.137372970581055,25.995492935180664,0.0,11.516094207763672
128,1.2361111111111112,0,0,0,100,100,100,100,0,91,141,149,89,89,89,89,91,89,89,145,399,396,127,123,125,130,112,89,700,49.08609390258789,341.14789962768555,268.3067321777344,203.080415725708,41.99981689453125,45.0594425201416,50.000905990600586,57.10864067077637,49.236297607421875,0.0,11.026620864868164
32,1.032258064516129,100,100,100,100,100,100,100,100,32,32,32,32,32,32,32,32,32,32,32,45,45,32,32,34,41,33,32,32,27.00662612915039,31.48508071899414,32.99832344055176,9.995222091674805,16.999006271362305,19.000530242919922,14.005899429321289,16.16978645324707,17.995357513427734,0.0,28.0001163482666
32,1.0227272727272727,0,100,100,100,100,100,100,100,49,45,45,45,45,45,45,45,45,45,143,61,55,50,50,52,56,54,45,56,60.520172119140625,35.04371643066406,27.51016616821289,19.020795822143555,29.049158096313477,18.001556396484375,17.996788024902344,23.00548553466797,18.088817596435547,0.0,21.007299423217773
64,1.0135135135135136,0,0,0,100,100,100,100,100,83,77,77,75,75,75,75,75,75,75,100,109,105,80,89,92,95,88,75,75,35.99953651428223,71.51055335998535,47.52302169799805,32.003164291381836,31.005859375,32.51361846923828,33.00213813781738,53.94124984741211,33.010244369506836,0.0,10.000228881835938
32,1.0344827586206897,0,0,0,0,0,0,0,0,32,34,34,32,32,32,32,32,30,30,33,60,58,35,39,45,49,47,30,30,15.517950057983398,32.99546241760254,23.001670837402344,11.000633239746094,38.056135177612305,17.99750328063965,30.00164031982422,43.344974517822266,25.996685028076172,0.0,15.007257461547852
256,1.0043290043290043,0,0,0,0,0,0,0,0,248,520,498,274,262,296,282,280,232,232,684,15334,11115,617,676,855,892,526,232,372,231.07147216796875,150513.53454589844,39312.90555000305,181.0476779937744,319.1511631011963,274.55878257751465,368.0434226989746,372.0860481262207,206.0260772705078,0.0,11.519908905029297
64,1.0169491525423728,100,0,0,100,100,100,100,100,60,76,76,60,60,60,60,60,60,60,60,287,303,73,87,89,94,77,60,231,24.999141693115234,234.33732986450195,164.54005241394043,119.51780319213867,27.000904083251953,46.004295349121094,34.09624099731445,35.00008583068848,29.006004333496094,0.0,10.99848747253418
256,1.018450184501845,0,0,0,0,0,0,0,0,322,414,430,298,298,298,302,310,276,276,584,5898,5696,635,759,808,858,462,276,361,225.07286071777344,25432.67774581909,15039.673805236816,135.5123519897461,246.03700637817383,299.14402961730957,424.5648384094238,355.56483268737793,178.0555248260498,0.0,14.998912811279297
32,1.0416666666666667,100,100,100,100,100,100,100,100,25,25,25,25,25,25,25,25,25,25,25,30,29,25,25,25,25,28,25,118,9.998321533203125,15.998601913452148,11.007308959960938,42.00601577758789,14.020204544067383,11.057615280151367,9.000539779663086,8.999347686767578,10.000228881835938,0.0,10.00523567199707
128,1.0073529411764706,0,0,0,100,0,0,0,0,149,249,217,137,149,153,155,149,137,137,197,2253,1989,175,286,321,353,243,137,1564,65.0017261505127,4511.92831993103,1861.6347312927246,454.1125297546387,60.529470443725586,93.53137016296387,105.5290699005127,116.52803421020508,80.52897453308105,0.0,9.00125503540039
96,1.0714285714285714,0,0,0,0,0,0,0,0,93,123,99,95,95,95,95,103,75,75,210,817,714,224,222,233,242,142,75,672,68.00055503845215,771.1052894592285,503.5674571990967,397.0654010772705,80.0938606262207,85.03937721252441,89.0035629272461,123.04830551147461,75.00576972961426,0.0,11.487722396850586
96,1.064102564102564,0,0,0,0,0,0,0,0,99,113,125,95,91,99,95,115,83,83,404,757,1084,446,581,579,558,433,83,886,199.8305320739746,610.0559234619141,630.9807300567627,255.06591796875,173.5677719116211,208.04071426391602,185.03475189208984,188.52472305297852,160.02392768859863,0.0,17.995357513427734
64,1.1666666666666667,0,0,0,0,0,0,0,0,55,59,59,55,55,55,55,65,49,49,93,169,284,99,99,101,103,104,49,355,32.98521041870117,90.51513671875,145.02859115600586,123.53253364562988,32.518625259399414,33.00023078918457,37.00876235961914,36.51833534240723,39.99900817871094,0.0,15.013456344604492
64,1.0114942528735633,0,0,0,0,0,0,0,0,90,108,108,90,90,90,90,90,88,88,91,321,322,101,117,125,135,101,88,1531,30.997753143310547,276.1673927307129,253.15427780151367,548.4356880187988,34.000396728515625,40.007829666137695,41.082143783569336,45.00174522399902,33.51426124572754,0.0,10.998010635375977
64,1.0357142857142858,0,0,0,0,0,0,0,0,91,95,95,93,95,97,97,97,87,87,118,227,217,142,161,186,189,120,87,166,40.05599021911621,152.13513374328613,88.03701400756836,52.00529098510742,91.5226936340332,95.53647041320801,71.03323936462402,112.08724975585938,77.51941680908203,0.0,12.002229690551758
96,1.3452380952380953,0,0,0,0,0,0,0,0,141,139,141,145,143,143,141,167,113,113,662,417,565,595,544,573,435,366,113,1798,274.2953300476074,339.63942527770996,347.226619720459,746.6700077056885,192.02256202697754,179.07404899597168,196.18892669677734,154.92606163024902,128.05962562561035,0.0,20.003557205200195
64,1.0140845070422535,100,0,0,100,0,0,0,0,72,74,74,72,74,74,74,76,72,72,83,133,131,80,104,113,114,113,72,695,33.00023078918457,111.51552200317383,57.511091232299805,255.17678260803223,29.999256134033203,39.00027275085449,54.102420806884766,49.03864860534668,50.4913330078125,0.0,10.985374450683594
256,1.0063694267515924,0,0,0,0,0,0,0,0,190,252,326,170,204,202,204,192,158,158,410,1870,1275,350,630,653,677,281,158,1261,140.6106948852539,3446.546792984009,1147.3398208618164,408.6270332336426,119.06027793884277,204.5755386352539,284.54136848449707,422.1053123474121,155.6079387664795,0.0,11.010885238647461
256,1.0314769975786926,0,0,0,0,0,0,0,0,448,572,572,458,456,464,476,480,426,426,1159,9128,5426,1045,1183,1288,1449,877,426,31426,698.173999786377,62094.18296813965,11275.629758834839,24200.802087783813,426.4214038848877,474.4396209716797,488.7411594390869,543.8015460968018,401.4019966125488,0.0,22.001266479492188
96,1.203125,0,0,0,0,0,0,0,0,85,105,105,85,85,85,85,85,77,77,121,368,372,130,141,148,159,104,77,778,47.53303527832031,233.0300807952881,200.03986358642578,292.56296157836914,65.00911712646484,58.519601821899414,68.51482391357422,95.51835060119629,59.001922607421875,0.0,11.00921630859375
32,1.0357142857142858,100,100,100,100,100,100,100,100,29,29,29,29,29,29,29,29,29,29,29,34,34,29,29,29,34,29,29,29,10.00070571899414,13.99850845336914,12.000083923339844,8.000850677490234,8.997917175292969,10.001420974731445,8.999824523925781,10.998725891113281,9.001731872558594,0.0,19.000768661499023
128,1.0082644628099173,0,0,0,0,0,0,0,0,124,206,198,124,126,128,128,126,122,122,142,3015,1428,181,253,269,288,134,122,122,47.99532890319824,7415.635108947754,1089.4138813018799,54.511308670043945,67.99864768981934,99.0285873413086,102.1420955657959,108.52766036987305,47.507524490356445,0.0,9.998559951782227
64,1.02,100,100,100,100,100,100,100,0,51,51,51,51,51,51,51,69,51,51,127,93,76,57,60,61,72,132,51,333,41.99957847595215,40.51613807678223,29.000520706176758,100.5258560180664,19.00196075439453,19.999980926513672,20.000457763671875,22.9952335357666,43.52402687072754,0.0,11.000394821166992
32,1.0384615384615385,100,100,100,100,100,100,100,100,27,27,27,27,27,27,27,27,27,27,27,34,33,27,27,27,28,27,27,27,9.000062942504883,18.000364303588867,15.000104904174805,9.999513626098633,10.999441146850586,9.000301361083984,10.000228881835938,9.998083114624023,9.001731872558594,0.0,12.104988098144531
96,1.0144927536231885,100,0,0,0,0,0,0,100,70,100,100,78,78,78,80,70,70,70,71,527,496,92,106,122,133,73,70,103,27.00352668762207,551.332950592041,332.6432704925537,45.584678649902344,38.99693489074707,41.01681709289551,44.52395439147949,46.9968318939209,32.25564956665039,0.0,11.014938354492188
64,1.14,0,0,0,0,0,0,0,0,67,59,59,65,65,59,59,69,57,57,349,96,92,268,255,87,88,167,57,509,127.52246856689453,49.77989196777344,39.00027275085449,343.625545501709,147.54629135131836,180.07946014404297,59.53836441040039,49.00169372558594,147.0813751220703,0.0,13.00191879272461
32,1.0555555555555556,100,100,100,100,100,100,100,100,19,19,19,19,19,19,19,19,19,19,19,22,22,19,19,19,19,19,19,49,8.515596389770508,12.003421783447266,9.995222091674805,30.00330924987793,8.001565933227539,11.996269226074219,12.003421783447266,9.996652603149414,11.00301742553711,0.0,16.00503921508789
96,1.140495867768595,0,0,0,0,0,0,0,0,150,212,206,152,146,146,146,152,138,138,187,1740,1576,319,359,374,404,206,138,358,98.52051734924316,3751.6238689422607,1293.3766841888428,138.53025436401367,140.6111717224121,193.07804107666016,223.07801246643066,214.06793594360352,122.5593090057373,0.0,17.001867294311523
64,1.0140845070422535,100,0,0,0,0,0,0,100,72,84,84,80,80,80,80,72,72,72,99,348,344,355,382,384,393,352,72,72,40.010690689086914,320.13654708862305,253.07917594909668,19.999027252197266,181.05363845825195,226.0749340057373,182.04593658447266,194.0314769744873,152.52161026000977,0.0,13.995647430419922
128,1.2209302325581395,0,0,0,0,0,0,0,0,113,133,125,107,107,107,107,123,105,105,374,539,536,148,159,168,179,228,105,592,173.04539680480957,607.1717739105225,727.7500629425049,207.5333595275879,49.004316329956055,61.45167350769043,74.00012016296387,60.51445007324219,79.53429222106934,0.0,17.003536224365234
32,2.0689655172413794,100,0,0,100,100,100,100,100,60,62,62,60,60,60,60,60,60,60,267,262,262,219,168,133,122,97,60,442,87.01038360595703,127.05183029174805,99.53474998474121,133.0573558807373,69.99993324279785,54.53038215637207,49.99566078186035,54.512977600097656,43.000221252441406,0.0,10.009288787841797
256,1.0033222591362125,0,0,0,0,0,0,0,0,314,670,620,320,318,344,412,326,302,302,1130,10196,8158,927,1032,1158,1941,713,302,8855,360.2442741394043,91407.34672546387,27218.524932861328,3753.6253929138184,441.786527633667,411.07797622680664,500.2272129058838,1298.9616394042969,502.44998931884766,0.0,14.001131057739258
128,1.0083333333333333,0,0,0,0,0,0,0,0,137,191,191,139,147,143,143,137,121,121,278,808,1156,211,245,251,263,191,121,445,171.86474800109863,1358.8695526123047,1125.3390312194824,186.03086471557617,101.5176773071289,91.52889251708984,94.5274829864502,98.51360321044922,71.00439071655273,0.0,14.003276824951172
32,1.037037037037037,100,100,100,100,100,100,100,100,28,28,28,28,28,28,28,28,28,28,28,33,33,28,28,28,29,30,28,70,13.000249862670898,21.00396156311035,14.509916305541992,27.52828598022461,15.000581741333008,11.998414993286133,12.00413703918457,11.002779006958008,10.998249053955078,0.0,11.000394821166992
256,1.0032467532467533,0,0,0,0,0,0,0,0,401,549,545,359,357,343,343,431,309,309,7390,11535,8405,2774,3368,3173,3385,2184,309,9501,2588.2177352905273,117495.36061286926,34181.07867240906,3798.2776165008545,1091.3138389587402,1328.4261226654053,1335.8144760131836,1499.7835159301758,860.6569766998291,0.0,15.003681182861328
64,1.0178571428571428,100,0,0,0,0,0,0,0,57,75,75,73,73,73,73,61,57,57,82,178,178,85,88,100,106,87,57,363,33.3096981048584,135.51926612854004,109.10320281982422,151.52978897094727,31.513690948486328,33.00046920776367,39.46852684020996,39.51001167297363,33.00023078918457,0.0,11.998891830444336
128,1.006578947368421,0,0,0,0,0,0,0,0,157,197,243,165,163,163,157,169,153,153,240,1603,1702,288,312,331,299,216,153,2714,78.50980758666992,2275.035858154297,1661.4465713500977,1020.6396579742432,108.52241516113281,118.04652214050293,214.21408653259277,137.52222061157227,91.51458740234375,0.0,12.518167495727539
96,1.0136986301369864,100,0,0,0,0,0,0,100,74,100,100,76,76,76,76,74,74,74,74,402,381,86,95,105,110,77,74,74,29.48307991027832,389.3237113952637,328.6314010620117,27.996540069580078,34.003257751464844,47.1649169921875,42.00124740600586,43.532609939575195,29.996633529663086,0.0,9.50765609741211
32,1.0357142857142858,100,100,100,100,100,100,100,100,29,29,29,29,29,29,29,29,29,29,29,39,39,29,29,29,39,30,29,29,10.999917984008789,19.999980926513672,16.00027084350586,13.103008270263672,10.99848747253418,10.00070571899414,12.002229690551758,14.999151229858398,11.999130249023438,0.0,11.000871658325195
64,1.0458715596330275,0,0,0,100,100,100,100,0,118,134,122,114,114,114,114,142,114,114,278,367,418,137,152,163,173,298,114,233,128.51667404174805,356.54425621032715,262.21156120300293,85.06202697753906,60.00328063964844,63.04121017456055,62.02578544616699,69.0011978149414,164.03770446777344,0.0,11.000394821166992
96,1.0454545454545454,0,0,0,0,0,0,0,0,73,73,73,73,71,71,71,73,69,69,82,123,123,76,78,79,82,73,69,493,28.00273895263672,62.36433982849121,62.5147819519043,144.52672004699707,30.518531799316406,31.9976806640625,27.004003524780273,27.00185775756836,23.51856231689453,0.0,10.996580123901367
32,1.04,100,100,100,100,100,100,100,0,26,26,26,26,26,26,26,28,26,26,28,31,31,26,26,26,32,29,26,26,14.509439468383789,19.999980926513672,18.000125885009766,6.999969482421875,8.99958610534668,8.007287979125977,7.997751235961914,10.512351989746094,9.000062942504883,0.0,18.006563186645508
64,1.0151515151515151,100,0,0,100,100,100,0,0,67,69,69,67,67,67,69,69,67,67,69,109,108,75,94,106,113,83,67,67,23.99158477783203,53.51138114929199,43.00951957702637,19.00005340576172,26.005029678344727,40.48943519592285,37.99724578857422,37.02521324157715,46.49710655212402,0.0,11.006832122802734
256,1.1005291005291005,0,0,0,0,0,0,0,0,240,314,312,234,230,238,234,364,208,208,1010,2243,1951,944,950,1011,972,1991,208,5122,347.5966453552246,4114.488363265991,1742.2459125518799,2574.6443271636963,434.5433712005615,446.11454010009766,519.7443962097168,503.8790702819824,875.9860992431641,0.0,11.008262634277344
64,1.131578947368421,100,0,0,0,0,0,0,0,43,45,45,45,45,45,45,49,43,43,58,76,71,59,58,59,65,56,43,153,23.00286293029785,45.99499702453613,34.52777862548828,64.14484977722168,23.997783660888672,34.00397300720215,28.180837631225586,37.001848220825195,40.006160736083984,0.0,10.999917984008789
256,1.1823529411764706,0,0,0,0,0,0,0,0,221,273,301,223,209,211,213,215,201,201,1655,1625,4934,1749,1668,1746,1760,413,201,5811,776.2255668640137,2834.892749786377,7425.8222579956055,2990.7386302948,1215.3856754302979,1063.615322113037,1041.0752296447754,736.8521690368652,193.67694854736328,0.0,15.99574089050293
256,1.0046728971962617,0,0,0,0,0,0,0,0,247,333,343,247,251,251,255,263,215,215,1291,4670,4310,1097,1236,1035,1150,583,215,5557,725.4865169525146,23625.04267692566,10791.92566871643,3426.931142807007,560.2123737335205,721.6107845306396,619.8806762695312,567.3632621765137,276.2186527252197,0.0,27.516841888427734
64,1.0136986301369864,0,0,0,100,0,0,0,0,84,76,76,74,76,76,76,100,74,74,290,129,146,96,116,133,139,193,74,105,129.1193962097168,139.53709602355957,128.6332607269287,42.002201080322266,45.105934143066406,60.019493103027344,69.35453414916992,94.52533721923828,117.54226684570312,0.0,13.015985488891602
256,1.0040650406504066,0,0,0,0,0,0,0,0,261,285,325,273,267,275,279,285,247,247,812,5272,3368,644,459,541,583,481,247,9946,398.78249168395996,33957.462310791016,9515.916347503662,3889.247417449951,270.31683921813965,182.03473091125488,234.03453826904297,255.6931972503662,192.54469871520996,0.0,17.995357513427734
96,1.07,0,0,0,0,0,0,0,0,121,147,163,121,129,143,143,129,107,107,145,1273,1305,212,270,348,366,155,107,524,62.05391883850098,1654.623031616211,906.7339897155762,214.0655517578125,74.62096214294434,102.5400161743164,133.72325897216797,120.52154541015625,60.9743595123291,0.0,13.802051544189453
128,1.0093457943925233,0,0,0,0,0,0,0,0,114,182,156,114,118,118,118,114,108,108,161,2002,1516,175,227,244,265,191,108,1853,58.515071868896484,4555.540561676025,2570.8706378936768,749.6469020843506,73.02093505859375,99.52139854431152,92.51952171325684,104.87890243530273,107.52224922180176,0.0,10.016679763793945
96,1.0957446808510638,0,0,0,100,100,100,100,0,109,133,121,103,103,103,103,131,103,103,224,365,561,138,167,184,224,261,103,814,97.60737419128418,282.64331817626953,319.577693939209,275.5627632141113,49.99566078186035,63.517093658447266,67.52610206604004,87.00847625732422,108.0331802368164,0.0,13.999462127685547
64,1.0222222222222221,100,0,0,100,100,100,100,100,46,52,52,46,46,46,46,46,46,46,46,136,115,48,49,51,61,47,46,46,17.005443572998047,77.51250267028809,55.05824089050293,13.000965118408203,17.005205154418945,16.081809997558594,20.998001098632812,31.000614166259766,16.000032424926758,0.0,14.994382858276367
128,1.625,0,0,0,0,0,0,0,0,127,169,171,129,129,129,135,129,117,117,720,1026,856,668,634,610,610,537,117,1037,246.1104393005371,641.594409942627,446.61784172058105,384.01150703430176,228.5466194152832,222.6543426513672,218.5506820678711,209.03801918029785,178.03716659545898,0.0,9.999513626098633
64,1.0147058823529411,0,0,0,0,0,0,0,0,73,87,87,75,75,77,77,89,69,69,263,423,402,337,361,391,407,246,69,637,88.00458908081055,232.41567611694336,254.12559509277344,212.0521068572998,118.53623390197754,130.58209419250488,132.51376152038574,140.52724838256836,90.52443504333496,0.0,12.039422988891602
256,1.0040650406504066,0,0,0,0,0,0,0,0,261,491,367,277,275,287,285,267,247,247,429,4884,3644,516,622,683,735,441,247,941,189.042329788208,20714.667320251465,5282.798528671265,376.07312202453613,210.03246307373047,318.5434341430664,278.5534858703613,297.5502014160156,181.04028701782227,0.0,14.998674392700195
128,1.0625,0,0,0,0,0,0,0,0,193,243,231,197,181,179,179,225,153,153,1746,2141,2511,1479,861,811,832,1205,153,3939,578.3061981201172,4205.03044128418,2594.492197036743,1485.6195449829102,579.1141986846924,320.13773918151855,325.06871223449707,315.06872177124023,490.1752471923828,0.0,10.554075241088867
32,2.2962962962962963,0,0,0,0,100,100,100,0,70,64,64,64,62,62,62,64,62,62,235,162,84,125,86,86,88,87,62,320,92.99445152282715,80.50990104675293,39.518117904663086,120.89896202087402,47.27363586425781,37.030935287475586,37.01376914978027,42.51718521118164,41.00346565246582,0.0,11.00015640258789
96,1.0101010101010102,0,0,0,100,100,100,100,0,108,130,130,100,100,100,100,114,100,100,213,601,576,171,207,219,222,273,100,1695,87.98360824584961,658.3635807037354,364.08042907714844,637.3276710510254,73.51493835449219,82.31735229492188,85.04772186279297,85.00504493713379,106.51850700378418,0.0,12.511968612670898
128,1.1506849315068493,100,0,0,0,0,0,0,100,84,128,134,86,86,86,86,84,84,84,110,784,667,133,134,137,138,86,84,496,43.99585723876953,841.6869640350342,436.0663890838623,143.51391792297363,43.51520538330078,44.00205612182617,44.5103645324707,44.001102447509766,33.00333023071289,0.0,10.999679565429688
64,1.11864406779661,0,0,0,0,0,0,0,0,74,78,86,74,72,74,78,92,66,66,1141,631,1202,1062,1153,1029,1126,761,66,1081,389.06216621398926,482.56993293762207,563.586950302124,346.5440273284912,343.07050704956055,366.5769100189209,350.21424293518066,404.08897399902344,236.02628707885742,0.0,10.996103286743164
64,1.0116279069767442,0,0,0,100,0,0,0,0,89,93,91,87,89,89,89,89,87,87,1025,297,295,117,366,394,393,602,87,699,330.5859565734863,160.03108024597168,131.5159797668457,249.04370307922363,42.145729064941406,117.52486228942871,126.51610374450684,147.03369140625,191.04456901550293,0.0,12.053489685058594
32,1.0434782608695652,100,100,100,100,100,100,100,100,24,24,24,24,24,24,24,24,24,24,24,25,25,24,24,24,24,26,24,45,7.999658584594727,8.000850677490234,9.004831314086914,21.00372314453125,12.996196746826172,13.004779815673828,9.514808654785156,7.000446319580078,8.999347686767578,0.0,10.997295379638672
128,1.0066666666666666,0,0,0,0,0,0,0,0,171,221,207,169,171,167,163,183,151,151,324,3523,3270,335,425,462,382,244,151,2617,106.00924491882324,9067.857503890991,3368.8035011291504,797.123908996582,111.51409149169922,146.0418701171875,153.51009368896484,128.04698944091797,85.00933647155762,0.0,12.00556755065918
128,1.0076335877862594,0,0,0,0,0,0,0,0,146,220,208,150,150,150,150,146,132,132,278,1350,1119,263,286,250,272,291,132,2101,99.52807426452637,2089.9064540863037,990.1957511901855,839.6832942962646,114.51506614685059,108.51550102233887,94.5138931274414,106.51922225952148,110.52846908569336,0.0,10.999679565429688
32,1.037037037037037,100,100,100,100,100,100,100,100,28,28,28,28,28,28,28,28,28,28,29,42,42,28,28,29,40,29,28,147,11.003732681274414,21.585464477539062,27.994871139526367,54.001808166503906,9.998321533203125,10.00523567199707,10.509014129638672,14.9993896484375,10.999441146850586,0.0,12.003660202026367
256,1.0128755364806867,0,0,0,0,0,0,0,0,290,446,386,308,314,324,320,346,236,236,2257,5755,4206,1724,1614,1701,1638,1481,236,1977,734.3614101409912,25665.565967559814,8504.89854812622,1497.786283493042,1018.3415412902832,791.7678356170654,1021.0704803466797,957.8235149383545,759.8438262939453,0.0,9.980916976928711
96,1.0103092783505154,100,0,0,0,0,0,0,0,98,138,138,100,100,100,100,100,98,98,179,714,658,116,130,141,154,121,98,1786,87.03184127807617,1158.6849689483643,759.3066692352295,881.3300132751465,57.539939880371094,80.00493049621582,82.54456520080566,79.12278175354004,62.52861022949219,0.0,15.998363494873047
